tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,note,velocity
0,time_signature,4,4,24,8,0,1,0,,,,,,,,,
0,program_change,,,,,0,0,1,,,,0,0,,,,
0,control_change,,,,,0,0,1,,,,,0,7,107,,
0,control_change,,,,,0,0,1,,,,,0,10,41,,
0,track_name,,,,,0,1,2,,,,,,,,,
0,control_change,,,,,0,0,3,,,,,2,7,97,,
0,note_on,,,,,0,0,3,,,,,2,,,45,127
0,control_change,,,,,0,0,3,,,,,2,10,88,,
0,control_change,,,,,0,0,3,,,,,2,7,104,,
0,program_change,,,,,0,0,3,,,,0,2,,,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,midi_port,,,,,0,1,3,,,0,,,,,,
0,control_change,,,,,0,0,2,,,,,1,7,97,,
0,control_change,,,,,0,0,2,,,,,1,10,66,,
0,control_change,,,,,0,0,2,,,,,1,7,100,,
0,program_change,,,,,0,0,2,,,,0,1,,,,
0,track_name,,,,,0,1,1,,,,,,,,,
0,midi_port,,,,,0,1,1,,,0,,,,,,
0,midi_port,,,,,0,1,2,,,0,,,,,,
0,key_signature,,,,,0,1,0,C,,,,,,,,
0,set_tempo,,,,,0,1,0,,666667,,,,,,,
0,marker,,,,,0,1,0,,,,,,,,,
0,marker,,,,,0,1,0,,,,,,,,,
10,control_change,,,,,10,0,1,,,,,0,7,96,,
30,note_on,,,,,30,0,3,,,,,2,,,45,0
30,note_on,,,,,20,0,1,,,,,0,,,64,127
40,control_change,,,,,10,0,3,,,,,2,7,96,,
40,control_change,,,,,10,0,1,,,,,0,7,95,,
60,note_on,,,,,20,0,1,,,,,0,,,64,0
60,note_on,,,,,0,0,1,,,,,0,,,69,127
60,note_on,,,,,20,0,3,,,,,2,,,57,127
80,control_change,,,,,20,0,3,,,,,2,7,95,,
90,note_on,,,,,0,0,1,,,,,0,,,72,127
90,note_on,,,,,30,0,1,,,,,0,,,69,0
120,note_on,,,,,30,0,1,,,,,0,,,72,0
120,note_on,,,,,120,0,2,,,,,1,,,64,127
120,note_on,,,,,0,0,1,,,,,0,,,71,127
150,note_on,,,,,0,0,1,,,,,0,,,64,127
150,note_on,,,,,30,0,1,,,,,0,,,71,0
180,note_on,,,,,30,0,1,,,,,0,,,64,0
180,note_on,,,,,0,0,1,,,,,0,,,71,127
180,note_on,,,,,0,0,3,,,,,2,,,56,127
180,note_on,,,,,100,0,3,,,,,2,,,57,0
210,note_on,,,,,0,0,1,,,,,0,,,74,127
210,note_on,,,,,30,0,1,,,,,0,,,71,0
240,note_on,,,,,30,0,1,,,,,0,,,74,0
240,note_on,,,,,0,0,1,,,,,0,,,72,127
240,note_on,,,,,0,0,3,,,,,2,,,57,127
