tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,
0,control_change,0,0,7,,,,,,,,6,10,105,,
0,program_change,0,0,7,,,,,,,6,6,,,,
0,track_name,0,1,7,,,,,,,,,,,,
0,end_of_track,0,1,17,,,,,,,,,,,,
0,control_change,0,0,6,,,,,,,,5,10,22,,
0,program_change,0,0,6,,,,,,,6,5,,,,
0,track_name,0,1,6,,,,,,,,,,,,
0,control_change,0,0,5,,,,,,,,4,10,22,,
0,program_change,0,0,5,,,,,,,6,4,,,,
0,track_name,0,1,5,,,,,,,,,,,,
0,control_change,0,0,4,,,,,,,,3,10,95,,
0,program_change,0,0,4,,,,,,,42,3,,,,
0,track_name,0,1,4,,,,,,,,,,,,
0,control_change,0,0,3,,,,,,,,2,10,79,,
0,program_change,0,0,3,,,,,,,48,2,,,,
0,track_name,0,1,3,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,,1,10,44,,
0,track_name,0,1,8,,,,,,,,,,,,
0,program_change,0,0,8,,,,,,,6,7,,,,
0,control_change,0,0,8,,,,,,,,7,10,105,,
0,track_name,0,1,9,,,,,,,,,,,,
0,track_name,0,1,17,,,,,,,,,,,,
0,end_of_track,0,1,16,,,,,,,,,,,,
0,track_name,0,1,16,,,,,,,,,,,,
0,end_of_track,0,1,15,,,,,,,,,,,,
0,track_name,0,1,15,,,,,,,,,,,,
0,end_of_track,0,1,14,,,,,,,,,,,,
0,track_name,0,1,14,,,,,,,,,,,,
0,end_of_track,0,1,13,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,48,1,,,,
0,track_name,0,1,13,,,,,,,,,,,,
0,track_name,0,1,12,,,,,,,,,,,,
0,end_of_track,0,1,11,,,,,,,,,,,,
0,track_name,0,1,11,,,,,,,,,,,,
0,control_change,0,0,10,,,,,,,,10,10,70,,
0,program_change,0,0,10,,,,,,,6,10,,,,
0,track_name,0,1,10,,,,,,,,,,,,
0,control_change,0,0,9,,,,,,,,8,10,62,,
0,program_change,0,0,9,,,,,,,6,8,,,,
0,end_of_track,0,1,12,,,,,,,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,
