tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,control,value,note,velocity
0,time_signature,4,4,12,8,0,1,0,,,,,,,
0,control_change,,,,,0,0,17,,,6,7,100,,
0,program_change,,,,,0,0,17,,40,6,,,,
0,track_name,,,,,0,1,17,,,,,,,
0,control_change,,,,,0,0,15,,,4,7,100,,
0,program_change,,,,,0,0,15,,68,4,,,,
0,track_name,,,,,0,1,15,,,,,,,
0,track_name,,,,,0,1,16,,,,,,,
0,program_change,,,,,0,0,16,,68,5,,,,
0,control_change,,,,,0,0,16,,,5,7,100,,
0,control_change,,,,,0,0,18,,,7,7,100,,
0,program_change,,,,,0,0,18,,40,7,,,,
0,track_name,,,,,0,1,18,,,,,,,
0,control_change,,,,,0,0,7,,,6,7,100,,
0,program_change,,,,,0,0,7,,40,6,,,,
0,track_name,,,,,0,1,7,,,,,,,
0,track_name,,,,,0,1,12,,,,,,,
0,program_change,,,,,0,0,12,,56,1,,,,
0,control_change,,,,,0,0,12,,,1,7,127,,
0,track_name,,,,,0,1,13,,,,,,,
0,program_change,,,,,0,0,13,,56,2,,,,
0,control_change,,,,,0,0,13,,,2,7,100,,
0,track_name,,,,,0,1,14,,,,,,,
0,program_change,,,,,0,0,14,,47,3,,,,
0,control_change,,,,,0,0,14,,,3,7,100,,
0,track_name,,,,,0,1,5,,,,,,,
0,program_change,,,,,0,0,10,,42,10,,,,
0,program_change,,,,,0,0,5,,68,4,,,,
0,control_change,,,,,0,0,8,,,7,7,100,,
0,track_name,,,,,0,1,8,,,,,,,
0,control_change,,,,,0,0,10,,,10,7,100,,
0,control_change,,,,,0,0,2,,,1,7,127,,
0,program_change,,,,,0,0,2,,56,1,,,,
0,track_name,,,,,0,1,2,,,,,,,
0,control_change,,,,,0,0,19,,,8,7,100,,
0,program_change,,,,,0,0,19,,41,8,,,,
0,track_name,,,,,0,1,19,,,,,,,
0,track_name,,,,,0,1,3,,,,,,,
0,program_change,,,,,0,0,3,,56,2,,,,
0,control_change,,,,,0,0,3,,,2,7,100,,
0,track_name,,,,,0,1,20,,,,,,,
0,program_change,,,,,0,0,20,,42,10,,,,
0,control_change,,,,,0,0,20,,,10,7,100,,
0,track_name,,,,,0,1,6,,,,,,,
0,program_change,,,,,0,0,6,,68,5,,,,
0,control_change,,,,,0,0,6,,,5,7,100,,
0,track_name,,,,,0,1,11,,,,,,,
0,program_change,,,,,0,0,11,,56,0,,,,
0,control_change,,,,,0,0,11,,,0,7,127,,
0,track_name,,,,,0,1,4,,,,,,,
0,program_change,,,,,0,0,4,,47,3,,,,
0,control_change,,,,,0,0,4,,,3,7,100,,
0,control_change,,,,,0,0,9,,,8,7,100,,
0,program_change,,,,,0,0,9,,41,8,,,,
0,track_name,,,,,0,1,9,,,,,,,
0,program_change,,,,,0,0,8,,40,7,,,,
0,control_change,,,,,0,0,5,,,4,7,100,,
0,track_name,,,,,0,1,10,,,,,,,
0,track_name,,,,,0,1,1,,,,,,,
0,set_tempo,,,,,0,1,0,833333,,,,,,
0,control_change,,,,,0,0,1,,,0,7,127,,
0,program_change,,,,,0,0,1,,56,0,,,,
0,marker,,,,,0,1,0,,,,,,,
947,note_on,,,,,947,0,5,,,4,,,62,82
954,note_on,,,,,954,0,6,,,5,,,62,85
954,note_on,,,,,954,0,4,,,3,,,50,102
957,note_on,,,,,957,0,2,,,1,,,90,116
957,note_on,,,,,957,0,7,,,6,,,62,102
957,note_on,,,,,957,0,1,,,0,,,81,110
961,note_on,,,,,961,0,10,,,10,,,50,113
962,note_on,,,,,962,0,3,,,2,,,86,119
974,note_off,,,,,20,0,4,,,3,,,50,64
980,note_on,,,,,6,0,4,,,3,,,50,105
997,note_off,,,,,17,0,4,,,3,,,50,64
1003,note_on,,,,,6,0,4,,,3,,,50,93
1024,note_off,,,,,21,0,4,,,3,,,50,64
1031,note_on,,,,,7,0,4,,,3,,,50,68
1048,note_off,,,,,17,0,4,,,3,,,50,64
1053,note_on,,,,,5,0,4,,,3,,,50,72
1061,note_off,,,,,99,0,3,,,2,,,86,64
1065,note_off,,,,,108,0,1,,,0,,,81,64
1070,note_off,,,,,17,0,4,,,3,,,50,64
1083,note_off,,,,,126,0,2,,,1,,,90,64
1085,note_on,,,,,15,0,4,,,3,,,50,80
1102,note_off,,,,,17,0,4,,,3,,,50,64
1109,note_on,,,,,7,0,4,,,3,,,50,68
1122,note_off,,,,,13,0,4,,,3,,,50,64
1140,note_on,,,,,18,0,4,,,3,,,50,95
1144,note_on,,,,,1144,0,8,,,7,,,69,100
1155,note_off,,,,,15,0,4,,,3,,,50,64
1162,note_on,,,,,7,0,4,,,3,,,50,87
1174,note_off,,,,,30,0,8,,,7,,,69,64
1177,note_off,,,,,15,0,4,,,3,,,50,64
1190,note_on,,,,,13,0,4,,,3,,,50,98
1204,note_on,,,,,30,0,8,,,7,,,69,100
1209,note_off,,,,,19,0,4,,,3,,,50,64
1211,note_off,,,,,254,0,7,,,6,,,62,64
1213,note_off,,,,,259,0,6,,,5,,,62,64
1218,note_on,,,,,9,0,4,,,3,,,50,63
1220,note_off,,,,,273,0,5,,,4,,,62,64
1229,note_off,,,,,11,0,4,,,3,,,50,64
1243,note_on,,,,,23,0,5,,,4,,,66,74
1244,note_on,,,,,15,0,4,,,3,,,50,85
1247,note_on,,,,,36,0,7,,,6,,,66,102
1254,note_on,,,,,41,0,6,,,5,,,66,89
1259,note_off,,,,,15,0,4,,,3,,,50,64
1264,note_off,,,,,60,0,8,,,7,,,69,64
1266,note_on,,,,,7,0,4,,,3,,,50,95
1281,note_off,,,,,38,0,5,,,4,,,66,64
1283,note_off,,,,,17,0,4,,,3,,,50,64
1284,note_off,,,,,37,0,7,,,6,,,66,64
1287,note_off,,,,,33,0,6,,,5,,,66,64
1296,note_on,,,,,13,0,4,,,3,,,50,76
1304,note_on,,,,,23,0,5,,,4,,,64,72
1306,note_on,,,,,22,0,7,,,6,,,64,93
1311,note_off,,,,,15,0,4,,,3,,,50,64
1315,note_on,,,,,28,0,6,,,5,,,64,85
1324,note_on,,,,,13,0,4,,,3,,,50,89
1340,note_off,,,,,36,0,5,,,4,,,64,64
1340,note_off,,,,,16,0,4,,,3,,,50,64
1342,note_off,,,,,36,0,7,,,6,,,64,64
1348,note_off,,,,,33,0,6,,,5,,,64,64
1349,note_on,,,,,9,0,4,,,3,,,50,98
1361,note_on,,,,,19,0,7,,,6,,,62,95
1364,note_on,,,,,24,0,5,,,4,,,62,82
1367,note_off,,,,,18,0,4,,,3,,,50,64
1369,note_on,,,,,105,0,8,,,7,,,66,98
1374,note_on,,,,,26,0,6,,,5,,,62,87
1383,note_on,,,,,16,0,4,,,3,,,50,80
1384,note_on,,,,,1384,0,9,,,8,,,69,93
1395,note_off,,,,,12,0,4,,,3,,,50,64
1396,note_off,,,,,35,0,7,,,6,,,62,64
1399,note_off,,,,,35,0,5,,,4,,,62,64
1403,note_off,,,,,34,0,8,,,7,,,66,64
1403,note_off,,,,,29,0,6,,,5,,,62,64
1403,note_on,,,,,8,0,4,,,3,,,50,102
1415,note_off,,,,,12,0,4,,,3,,,50,64
1416,note_off,,,,,32,0,9,,,8,,,69,64
1432,note_on,,,,,16,0,9,,,8,,,69,100
1432,note_on,,,,,349,0,2,,,1,,,90,113
1433,note_on,,,,,37,0,7,,,6,,,71,98
