tick,type,time,meta,track,tempo,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,note_on,0,0,1,,,,,,,,,0,,,74,45
0,note_on,0,0,1,,,,,,,,,0,,,66,45
0,control_change,0,0,1,,,,,,,,,0,10,64,,
0,control_change,0,0,2,,,,,,,,,1,7,127,,
0,program_change,0,0,1,,,,,,,,0,0,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,control_change,0,0,1,,,,,,,,,0,7,127,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,,0,1,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,,,1,10,64,,
0,set_tempo,0,1,0,1000000,,,,,,,,,,,,
0,key_signature,0,1,0,,D,,,,,,,,,,,
0,time_signature,0,1,0,,,4,4,24,8,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,
96,note_on,96,0,1,,,,,,,,,0,,,74,0
96,note_on,0,0,1,,,,,,,,,0,,,76,45
120,note_on,24,0,1,,,,,,,,,0,,,76,0
120,note_on,0,0,1,,,,,,,,,0,,,74,45
144,note_on,24,0,1,,,,,,,,,0,,,74,0
144,note_on,0,0,1,,,,,,,,,0,,,73,45
160,note_on,16,0,1,,,,,,,,,0,,,66,0
168,note_on,8,0,1,,,,,,,,,0,,,73,0
168,note_on,0,0,1,,,,,,,,,0,,,74,45
192,note_on,0,0,1,,,,,,,,,0,,,69,45
192,note_on,192,0,2,,,,,,,,,1,,,50,45
192,note_on,0,0,1,,,,,,,,,0,,,78,45
192,note_on,24,0,1,,,,,,,,,0,,,74,0
352,note_on,160,0,2,,,,,,,,,1,,,50,0
384,note_on,32,0,2,,,,,,,,,1,,,57,45
544,note_on,160,0,2,,,,,,,,,1,,,57,0
576,note_on,0,0,1,,,,,,,,,0,,,76,45
576,note_on,0,0,1,,,,,,,,,0,,,78,0
576,note_on,384,0,1,,,,,,,,,0,,,69,0
576,note_on,32,0,2,,,,,,,,,1,,,45,45
576,note_on,0,0,1,,,,,,,,,0,,,67,45
736,note_on,160,0,1,,,,,,,,,0,,,67,0
736,note_on,0,0,1,,,,,,,,,0,,,76,0
736,note_on,160,0,2,,,,,,,,,1,,,45,0
768,note_on,32,0,1,,,,,,,,,0,,,66,45
768,note_on,0,0,1,,,,,,,,,0,,,76,45
768,note_on,32,0,2,,,,,,,,,1,,,62,45
800,note_on,32,0,2,,,,,,,,,1,,,62,0
816,note_on,48,0,1,,,,,,,,,0,,,76,0
816,note_on,0,0,1,,,,,,,,,0,,,74,45
864,note_on,64,0,2,,,,,,,,,1,,,50,45
864,note_on,0,0,1,,,,,,,,,0,,,73,45
864,note_on,48,0,1,,,,,,,,,0,,,74,0
912,note_on,0,0,1,,,,,,,,,0,,,74,45
912,note_on,48,0,1,,,,,,,,,0,,,73,0
928,note_on,16,0,1,,,,,,,,,0,,,66,0
960,note_on,32,0,1,,,,,,,,,0,,,74,0
960,note_on,96,0,2,,,,,,,,,1,,,50,0
960,note_on,0,0,2,,,,,,,,,1,,,54,45
960,note_on,0,0,1,,,,,,,,,0,,,69,45
1056,note_on,0,0,2,,,,,,,,,1,,,57,45
1056,note_on,96,0,2,,,,,,,,,1,,,54,0
1120,note_on,160,0,1,,,,,,,,,0,,,69,0
1152,note_on,0,0,2,,,,,,,,,1,,,62,45
1152,note_on,96,0,2,,,,,,,,,1,,,57,0
1248,note_on,0,0,2,,,,,,,,,1,,,57,45
1248,note_on,96,0,2,,,,,,,,,1,,,62,0
