tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,pitch,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,control_change,0,0,3,,,,,,,64,0,3,,,,
0,control_change,0,0,3,,,,,,,64,0,3,,,,
0,program_change,0,0,3,,,,,,,,,3,0,,,
0,control_change,0,0,3,,,,,,,32,0,3,,,,
0,control_change,0,0,3,,,,,,,0,0,3,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,10,73,2,,,,
0,control_change,0,0,2,,,,,,,91,100,2,,,,
0,control_change,0,0,2,,,,,,,93,28,2,,,,
0,pitchwheel,0,0,2,,,,,,,,,2,,0,,
0,control_change,0,0,2,,,,,,,1,0,2,,,,
0,control_change,0,0,2,,,,,,,7,122,2,,,,
0,control_change,0,0,3,,,,,,,7,112,3,,,,
0,control_change,0,0,2,,,,,,,64,0,2,,,,
0,program_change,0,0,2,,,,,,,,,2,0,,,
0,control_change,0,0,2,,,,,,,0,0,2,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,pitchwheel,0,0,1,,,,,,,,,1,,0,,
0,program_change,0,0,1,,,,,,,,,1,0,,,
0,control_change,0,0,1,,,,,,,7,127,1,,,,
0,control_change,0,0,1,,,,,,,1,0,1,,,,
0,control_change,0,0,1,,,,,,,93,28,1,,,,
0,control_change,0,0,1,,,,,,,91,100,1,,,,
0,control_change,0,0,1,,,,,,,10,73,1,,,,
0,control_change,0,0,1,,,,,,,64,0,1,,,,
0,control_change,0,0,1,,,,,,,32,0,1,,,,
0,control_change,0,0,2,,,,,,,64,0,2,,,,
0,control_change,0,0,1,,,,,,,0,0,1,,,,
0,control_change,0,0,3,,,,,,,1,0,3,,,,
0,control_change,0,0,3,,,,,,,93,28,3,,,,
0,control_change,0,0,5,,,,,,,10,55,5,,,,
0,control_change,0,0,5,,,,,,,91,100,5,,,,
0,control_change,0,0,5,,,,,,,93,28,5,,,,
0,pitchwheel,0,0,5,,,,,,,,,5,,0,,
0,control_change,0,0,5,,,,,,,1,0,5,,,,
0,control_change,0,0,5,,,,,,,7,125,5,,,,
0,control_change,0,0,5,,,,,,,64,0,5,,,,
0,control_change,0,0,5,,,,,,,64,0,5,,,,
0,program_change,0,0,5,,,,,,,,,5,0,,,
0,control_change,0,0,5,,,,,,,32,0,5,,,,
0,control_change,0,0,5,,,,,,,0,0,5,,,,
0,track_name,0,1,5,,,,,,,,,,,,,
0,pitchwheel,0,0,3,,,,,,,,,3,,0,,
0,control_change,0,0,4,,,,,,,7,120,4,,,,
0,pitchwheel,0,0,4,,,,,,,,,4,,0,,
0,control_change,0,0,4,,,,,,,93,28,4,,,,
0,control_change,0,0,4,,,,,,,91,100,4,,,,
0,control_change,0,0,4,,,,,,,10,55,4,,,,
0,control_change,0,0,4,,,,,,,64,0,4,,,,
0,control_change,0,0,4,,,,,,,64,0,4,,,,
0,program_change,0,0,4,,,,,,,,,4,0,,,
0,control_change,0,0,4,,,,,,,32,0,4,,,,
0,control_change,0,0,4,,,,,,,0,0,4,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,control_change,0,0,3,,,,,,,10,64,3,,,,
0,control_change,0,0,3,,,,,,,91,100,3,,,,
0,control_change,0,0,4,,,,,,,1,0,4,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,32,0,2,,,,
0,set_tempo,0,1,0,,,,,,416666,,,,,,,
0,time_signature,0,1,0,3,4,24,8,,,,,,,,,
0,key_signature,0,1,0,,,,,C,,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,,
960,note_on,960,0,4,,,,,,,,,4,,,50,1
960,note_on,960,0,2,,,,,,,,,2,,,53,1
1440,note_on,0,0,3,,,,,,,,,3,,,66,57
1440,control_change,1440,0,3,,,,,,,64,0,3,,,,
1440,control_change,1440,0,1,,,,,,,64,0,1,,,,
1440,note_on,0,0,1,,,,,,,,,1,,,81,57
1440,note_on,0,0,5,,,,,,,,,5,,,62,57
1440,note_off,0,0,2,,,,,,,,,2,,,53,0
1440,control_change,1440,0,5,,,,,,,64,0,5,,,,
1440,note_off,0,0,4,,,,,,,,,4,,,50,0
1440,marker,0,1,0,,,,,,,,,,,,,
1440,control_change,480,0,2,,,,,,,64,0,2,,,,
1440,control_change,480,0,4,,,,,,,64,0,4,,,,
1440,set_tempo,1440,1,0,,,,,,504201,,,,,,,
1680,note_off,240,0,3,,,,,,,,,3,,,66,0
1680,note_on,0,0,3,,,,,,,,,3,,,69,57
1920,note_on,0,0,3,,,,,,,,,3,,,66,57
1920,note_off,240,0,3,,,,,,,,,3,,,69,0
2160,note_on,0,0,3,,,,,,,,,3,,,69,56
2160,note_off,240,0,3,,,,,,,,,3,,,66,0
2400,note_on,0,0,3,,,,,,,,,3,,,66,56
2400,note_off,960,0,1,,,,,,,,,1,,,81,0
2400,note_on,0,0,1,,,,,,,,,1,,,86,58
2400,note_off,240,0,3,,,,,,,,,3,,,69,0
2640,note_off,240,0,3,,,,,,,,,3,,,66,0
2640,note_on,0,0,3,,,,,,,,,3,,,69,56
2640,note_on,0,0,1,,,,,,,,,1,,,81,57
2640,note_off,240,0,1,,,,,,,,,1,,,86,0
2832,note_off,192,0,1,,,,,,,,,1,,,81,0
2832,note_off,192,0,3,,,,,,,,,3,,,69,0
2850,note_off,1410,0,5,,,,,,,,,5,,,62,0
2880,note_on,48,0,1,,,,,,,,,1,,,78,55
2880,note_on,48,0,3,,,,,,,,,3,,,66,56
2880,note_on,30,0,5,,,,,,,,,5,,,62,56
3120,note_on,0,0,3,,,,,,,,,3,,,69,55
3120,note_off,240,0,3,,,,,,,,,3,,,66,0
3360,note_on,0,0,3,,,,,,,,,3,,,66,55
3360,note_off,240,0,3,,,,,,,,,3,,,69,0
3600,note_off,240,0,3,,,,,,,,,3,,,66,0
3600,note_on,0,0,3,,,,,,,,,3,,,69,55
3840,note_on,0,0,1,,,,,,,,,1,,,81,57
3840,note_off,240,0,3,,,,,,,,,3,,,69,0
3840,note_on,0,0,3,,,,,,,,,3,,,66,54
3840,note_off,960,0,1,,,,,,,,,1,,,78,0
4080,note_off,240,0,3,,,,,,,,,3,,,66,0
4080,note_off,240,0,1,,,,,,,,,1,,,81,0
4080,note_on,0,0,1,,,,,,,,,1,,,78,55
4080,note_on,0,0,3,,,,,,,,,3,,,69,54
4272,note_off,192,0,3,,,,,,,,,3,,,69,0
4272,note_off,192,0,1,,,,,,,,,1,,,78,0
4290,note_off,1410,0,5,,,,,,,,,5,,,62,0
4320,note_on,48,0,1,,,,,,,,,1,,,74,53
4320,note_on,48,0,3,,,,,,,,,3,,,66,54
4320,note_on,30,0,5,,,,,,,,,5,,,57,54
4560,note_on,0,0,3,,,,,,,,,3,,,69,54
4560,note_off,240,0,3,,,,,,,,,3,,,66,0
4800,note_on,0,0,1,,,,,,,,,1,,,74,52
4800,note_off,480,0,1,,,,,,,,,1,,,74,0
4800,note_on,0,0,3,,,,,,,,,3,,,66,53
4800,note_off,240,0,3,,,,,,,,,3,,,69,0
5040,note_on,0,0,3,,,,,,,,,3,,,69,53
5040,note_off,240,0,3,,,,,,,,,3,,,66,0
5280,note_off,480,0,1,,,,,,,,,1,,,74,0
5280,note_on,0,0,5,,,,,,,,,5,,,61,53
5280,note_on,0,0,1,,,,,,,,,1,,,76,50
5280,note_off,960,0,5,,,,,,,,,5,,,57,0
5280,note_on,0,0,3,,,,,,,,,3,,,67,53
5280,note_off,240,0,3,,,,,,,,,3,,,69,0
5360,note_on,0,0,1,,,,,,,,,1,,,78,50
5360,note_off,80,0,1,,,,,,,,,1,,,76,0
5440,note_on,0,0,1,,,,,,,,,1,,,76,51
5440,note_off,80,0,1,,,,,,,,,1,,,78,0
5520,note_on,0,0,1,,,,,,,,,1,,,74,51
5520,note_off,80,0,1,,,,,,,,,1,,,76,0
5520,note_off,240,0,3,,,,,,,,,3,,,67,0
5520,note_on,0,0,3,,,,,,,,,3,,,69,52
5640,set_tempo,4200,1,0,,,,,,508474,,,,,,,
5640,note_off,120,0,1,,,,,,,,,1,,,74,0
5640,note_on,0,0,1,,,,,,,,,1,,,76,52
5712,note_off,192,0,3,,,,,,,,,3,,,69,0
5737,note_off,457,0,5,,,,,,,,,5,,,61,0
5760,note_on,48,0,3,,,,,,,,,3,,,66,52
5760,note_off,120,0,1,,,,,,,,,1,,,76,0
5760,note_on,0,0,1,,,,,,,,,1,,,78,55
5760,note_on,23,0,5,,,,,,,,,5,,,62,52
6120,note_off,360,0,3,,,,,,,,,3,,,66,0
6120,note_off,360,0,5,,,,,,,,,5,,,62,0
6240,note_off,480,0,1,,,,,,,,,1,,,78,0
6240,note_on,0,0,1,,,,,,,,,1,,,74,51
6720,note_on,0,0,1,,,,,,,,,1,,,69,48
6720,note_off,480,0,1,,,,,,,,,1,,,74,0
7080,set_tempo,1440,1,0,,,,,,517241,,,,,,,
7080,note_off,360,0,1,,,,,,,,,1,,,69,0
7200,note_on,1080,0,5,,,,,,,,,5,,,62,50
7200,set_tempo,120,1,0,,,,,,504201,,,,,,,
7200,note_on,1080,0,3,,,,,,,,,3,,,66,50
7200,note_on,120,0,1,,,,,,,,,1,,,81,50
7440,note_on,0,0,3,,,,,,,,,3,,,69,50
7440,note_off,240,0,3,,,,,,,,,3,,,66,0
