tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,
0,control_change,0,0,9,,,,,,,,12,7,96,,
0,program_change,0,0,9,,,,,,,48,12,,,,
0,track_name,0,1,9,,,,,,,,,,,,
0,note_on,0,0,8,,,,,,,,11,,,79,44
0,control_change,0,0,8,,,,,,,,11,11,127,,
0,control_change,0,0,8,,,,,,,,11,121,0,,
0,control_change,0,0,8,,,,,,,,11,10,30,,
0,control_change,0,0,8,,,,,,,,11,7,96,,
0,program_change,0,0,8,,,,,,,48,11,,,,
0,control_change,0,0,9,,,,,,,,12,10,43,,
0,track_name,0,1,8,,,,,,,,,,,,
0,control_change,0,0,7,,,,,,,,2,121,0,,
0,control_change,0,0,7,,,,,,,,2,10,60,,
0,control_change,0,0,7,,,,,,,,2,7,112,,
0,program_change,0,0,7,,,,,,,56,2,,,,
0,track_name,0,1,7,,,,,,,,,,,,
0,control_change,0,0,6,,,,,,,,1,11,127,,
0,control_change,0,0,6,,,,,,,,1,121,0,,
0,control_change,0,0,6,,,,,,,,1,10,45,,
0,control_change,0,0,6,,,,,,,,1,7,104,,
0,control_change,0,0,7,,,,,,,,2,11,127,,
0,program_change,0,0,6,,,,,,,60,1,,,,
0,control_change,0,0,9,,,,,,,,12,121,0,,
0,note_on,0,0,9,,,,,,,,12,,,60,44
0,track_name,0,1,13,,,,,,,,,,,,
0,control_change,0,0,12,,,,,,,,15,11,127,,
0,control_change,0,0,12,,,,,,,,15,121,0,,
0,control_change,0,0,12,,,,,,,,15,10,83,,
0,control_change,0,0,12,,,,,,,,15,7,96,,
0,program_change,0,0,12,,,,,,,48,15,,,,
0,track_name,0,1,12,,,,,,,,,,,,
0,control_change,0,0,11,,,,,,,,14,11,127,,
0,control_change,0,0,11,,,,,,,,14,121,0,,
0,control_change,0,0,9,,,,,,,,12,11,127,,
0,control_change,0,0,11,,,,,,,,14,10,95,,
0,program_change,0,0,11,,,,,,,48,14,,,,
0,track_name,0,1,11,,,,,,,,,,,,
0,control_change,0,0,10,,,,,,,,13,11,127,,
0,control_change,0,0,10,,,,,,,,13,121,0,,
0,control_change,0,0,10,,,,,,,,13,10,85,,
0,control_change,0,0,10,,,,,,,,13,7,96,,
0,program_change,0,0,10,,,,,,,48,13,,,,
0,track_name,0,1,10,,,,,,,,,,,,
0,end_of_track,0,1,13,,,,,,,,,,,,
0,control_change,0,0,11,,,,,,,,14,7,96,,
0,track_name,0,1,6,,,,,,,,,,,,
0,end_of_track,0,1,14,,,,,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,
0,end_of_track,0,1,1,,,,,,,,,,,,
0,control_change,0,0,5,,,,,,,,0,10,87,,
0,control_change,0,0,5,,,,,,,,0,7,96,,
0,track_name,0,1,5,,,,,,,,,,,,
0,end_of_track,0,1,4,,,,,,,,,,,,
0,end_of_track,0,1,3,,,,,,,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,,,
0,end_of_track,0,1,2,,,,,,,,,,,,
0,key_signature,0,1,0,,,,,C,,,,,,,
0,program_change,0,0,5,,,,,,,68,0,,,,
0,track_name,0,1,2,,,,,,,,,,,,
0,control_change,0,0,5,,,,,,,,0,121,0,,
0,control_change,0,0,5,,,,,,,,0,11,127,,
0,set_tempo,0,1,0,,,,,,240000,,,,,,
0,marker,0,1,0,,,,,,,,,,,,
39,note_on,39,0,8,,,,,,,,11,,,79,0
40,note_on,1,0,8,,,,,,,,11,,,81,44
79,note_on,39,0,8,,,,,,,,11,,,81,0
80,note_on,1,0,8,,,,,,,,11,,,79,44
99,note_on,99,0,9,,,,,,,,12,,,60,0
119,note_on,39,0,8,,,,,,,,11,,,79,0
120,note_on,1,0,8,,,,,,,,11,,,77,44
120,note_on,21,0,9,,,,,,,,12,,,62,44
179,note_on,59,0,8,,,,,,,,11,,,77,0
180,note_on,1,0,8,,,,,,,,11,,,79,44
219,note_on,99,0,9,,,,,,,,12,,,62,0
239,note_on,59,0,8,,,,,,,,11,,,79,0
240,note_on,21,0,9,,,,,,,,12,,,64,44
339,note_on,99,0,9,,,,,,,,12,,,64,0
360,note_on,21,0,9,,,,,,,,12,,,60,44
459,note_on,99,0,9,,,,,,,,12,,,60,0
480,note_on,21,0,9,,,,,,,,12,,,62,44
480,note_on,241,0,8,,,,,,,,11,,,77,44
519,note_on,39,0,8,,,,,,,,11,,,77,0
520,note_on,1,0,8,,,,,,,,11,,,79,44
559,note_on,39,0,8,,,,,,,,11,,,79,0
560,note_on,1,0,8,,,,,,,,11,,,77,44
579,note_on,99,0,9,,,,,,,,12,,,62,0
599,note_on,39,0,8,,,,,,,,11,,,77,0
600,note_on,21,0,9,,,,,,,,12,,,64,44
600,note_on,1,0,8,,,,,,,,11,,,76,44
659,note_on,59,0,8,,,,,,,,11,,,76,0
660,note_on,1,0,8,,,,,,,,11,,,77,44
699,note_on,99,0,9,,,,,,,,12,,,64,0
719,note_on,59,0,8,,,,,,,,11,,,77,0
720,note_on,21,0,9,,,,,,,,12,,,65,44
