tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,note,velocity
0,time_signature,4,4,24,8,0,1,0,,,,,,,,,
0,control_change,,,,,0,0,2,,,,,1,7,127,,
0,control_change,,,,,0,0,2,,,,,1,10,44,,
0,control_change,,,,,0,0,2,,,,,1,121,0,,
0,control_change,,,,,0,0,2,,,,,1,91,75,,
0,note_on,,,,,0,0,2,,,,,1,,,39,45
0,note_on,,,,,0,0,2,,,,,1,,,51,30
0,track_name,,,,,0,1,6,,,,,,,,,
0,midi_port,,,,,0,1,3,,,0,,,,,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,end_of_track,,,,,0,1,3,,,,,,,,,
0,midi_port,,,,,0,1,4,,,0,,,,,,
0,track_name,,,,,0,1,4,,,,,,,,,
0,end_of_track,,,,,0,1,4,,,,,,,,,
0,midi_port,,,,,0,1,5,,,0,,,,,,
0,track_name,,,,,0,1,5,,,,,,,,,
0,end_of_track,,,,,0,1,5,,,,,,,,,
0,midi_port,,,,,0,1,6,,,0,,,,,,
0,program_change,,,,,0,0,2,,,,0,1,,,,
0,midi_port,,,,,0,1,2,,,0,,,,,,
0,end_of_track,,,,,0,1,6,,,,,,,,,
0,end_of_track,,,,,0,1,0,,,,,,,,,
0,program_change,,,,,0,0,1,,,,0,0,,,,
0,control_change,,,,,0,0,1,,,,,0,7,127,,
0,control_change,,,,,0,0,1,,,,,0,10,88,,
0,control_change,,,,,0,0,1,,,,,0,121,0,,
0,control_change,,,,,0,0,1,,,,,0,91,75,,
0,set_tempo,,,,,0,1,0,,909091,,,,,,,
0,key_signature,,,,,0,1,0,Eb,,,,,,,,
0,midi_port,,,,,0,1,1,,,0,,,,,,
1,note_on,,,,,1,0,1,,,,,0,,,67,80
1,note_on,,,,,0,0,1,,,,,0,,,70,68
5,control_change,,,,,5,0,2,,,,,1,64,127,,
27,control_change,,,,,26,0,1,,,,,0,64,127,,
74,note_on,,,,,47,0,1,,,,,0,,,67,0
75,note_on,,,,,1,0,1,,,,,0,,,70,0
119,note_on,,,,,44,0,1,,,,,0,,,63,72
120,note_on,,,,,1,0,1,,,,,0,,,67,76
123,control_change,,,,,3,0,1,,,,,0,64,0,,
127,control_change,,,,,122,0,2,,,,,1,64,0,,
133,note_on,,,,,6,0,2,,,,,1,,,51,0
133,note_on,,,,,0,0,2,,,,,1,,,39,0
135,control_change,,,,,12,0,1,,,,,0,64,127,,
149,note_on,,,,,14,0,1,,,,,0,,,63,0
150,note_on,,,,,1,0,1,,,,,0,,,67,0
180,control_change,,,,,30,0,1,,,,,0,64,0,,
181,note_on,,,,,1,0,1,,,,,0,,,65,72
181,note_on,,,,,0,0,1,,,,,0,,,58,55
181,note_on,,,,,48,0,2,,,,,1,,,46,79
194,control_change,,,,,13,0,1,,,,,0,64,127,,
196,note_on,,,,,2,0,1,,,,,0,,,65,0
208,note_on,,,,,12,0,1,,,,,0,,,58,0
239,control_change,,,,,31,0,1,,,,,0,64,0,,
240,note_on,,,,,59,0,2,,,,,1,,,46,0
240,note_on,,,,,1,0,1,,,,,0,,,63,56
240,note_on,,,,,0,0,1,,,,,0,,,55,60
241,note_on,,,,,1,0,2,,,,,1,,,51,41
257,control_change,,,,,17,0,1,,,,,0,64,127,,
300,note_on,,,,,43,0,1,,,,,0,,,55,0
301,note_on,,,,,0,0,1,,,,,0,,,58,68
301,note_on,,,,,1,0,1,,,,,0,,,63,0
304,control_change,,,,,3,0,1,,,,,0,64,0,,
358,note_on,,,,,54,0,1,,,,,0,,,58,0
358,note_on,,,,,117,0,2,,,,,1,,,51,0
359,note_on,,,,,1,0,1,,,,,0,,,63,68
418,note_on,,,,,59,0,1,,,,,0,,,63,0
419,note_on,,,,,0,0,1,,,,,0,,,62,51
419,note_on,,,,,1,0,1,,,,,0,,,65,64
419,note_on,,,,,61,0,2,,,,,1,,,46,46
431,control_change,,,,,12,0,1,,,,,0,64,127,,
446,control_change,,,,,27,0,2,,,,,1,64,127,,
448,note_on,,,,,17,0,1,,,,,0,,,62,0
450,note_on,,,,,2,0,1,,,,,0,,,65,0
472,control_change,,,,,26,0,2,,,,,1,64,0,,
476,control_change,,,,,26,0,1,,,,,0,64,0,,
479,note_on,,,,,7,0,2,,,,,1,,,51,39
479,note_on,,,,,0,0,1,,,,,0,,,63,59
479,note_on,,,,,3,0,1,,,,,0,,,67,76
481,note_on,,,,,2,0,2,,,,,1,,,46,0
539,note_on,,,,,58,0,2,,,,,1,,,48,62
539,note_on,,,,,60,0,1,,,,,0,,,68,72
542,note_on,,,,,3,0,2,,,,,1,,,51,0
542,note_on,,,,,3,0,1,,,,,0,,,67,0
599,note_on,,,,,57,0,2,,,,,1,,,43,54
599,note_on,,,,,57,0,1,,,,,0,,,70,68
600,note_on,,,,,1,0,1,,,,,0,,,68,0
601,note_on,,,,,2,0,2,,,,,1,,,48,0
658,note_on,,,,,58,0,1,,,,,0,,,70,0
659,note_on,,,,,58,0,2,,,,,1,,,43,0
659,note_on,,,,,0,0,2,,,,,1,,,44,46
659,note_on,,,,,1,0,1,,,,,0,,,72,60
691,control_change,,,,,32,0,1,,,,,0,64,127,,
707,note_on,,,,,0,0,1,,,,,0,,,63,0
707,note_on,,,,,16,0,1,,,,,0,,,72,0
719,note_on,,,,,12,0,1,,,,,0,,,63,59
719,note_on,,,,,0,0,1,,,,,0,,,67,85
720,control_change,,,,,1,0,1,,,,,0,64,0,,
721,note_on,,,,,62,0,2,,,,,1,,,46,47
722,note_on,,,,,1,0,2,,,,,1,,,44,0
744,control_change,,,,,24,0,1,,,,,0,64,127,,
808,control_change,,,,,64,0,1,,,,,0,64,0,,
811,note_on,,,,,3,0,1,,,,,0,,,68,72
812,note_on,,,,,1,0,1,,,,,0,,,67,0
820,control_change,,,,,8,0,1,,,,,0,64,127,,
826,note_on,,,,,6,0,1,,,,,0,,,68,0
827,note_on,,,,,1,0,1,,,,,0,,,63,0
839,control_change,,,,,12,0,1,,,,,0,64,0,,
840,note_on,,,,,1,0,1,,,,,0,,,65,85
841,note_on,,,,,1,0,1,,,,,0,,,62,72
869,note_on,,,,,0,0,1,,,,,0,,,67,80
869,note_on,,,,,28,0,1,,,,,0,,,65,0
898,note_on,,,,,29,0,1,,,,,0,,,67,0
899,note_on,,,,,1,0,1,,,,,0,,,68,72
902,note_on,,,,,180,0,2,,,,,1,,,46,0
928,note_on,,,,,29,0,1,,,,,0,,,68,0
929,note_on,,,,,1,0,1,,,,,0,,,69,93
936,control_change,,,,,7,0,1,,,,,0,64,127,,
943,note_on,,,,,7,0,1,,,,,0,,,62,0
945,note_on,,,,,2,0,1,,,,,0,,,69,0
959,note_on,,,,,0,0,1,,,,,0,,,82,89
959,note_on,,,,,14,0,1,,,,,0,,,70,76
959,note_on,,,,,57,0,2,,,,,1,,,67,52
960,control_change,,,,,1,0,1,,,,,0,64,0,,
998,control_change,,,,,39,0,2,,,,,1,64,127,,
1032,control_change,,,,,72,0,1,,,,,0,64,127,,
1080,note_on,,,,,48,0,1,,,,,0,,,79,80
1081,note_on,,,,,83,0,2,,,,,1,,,63,46
1082,control_change,,,,,0,0,1,,,,,0,64,0,,
1082,note_on,,,,,2,0,1,,,,,0,,,82,0
1082,note_on,,,,,1,0,2,,,,,1,,,67,0
1083,control_change,,,,,1,0,2,,,,,1,64,0,,
1124,control_change,,,,,41,0,2,,,,,1,64,127,,
1135,control_change,,,,,11,0,2,,,,,1,64,0,,
1139,note_on,,,,,0,0,1,,,,,0,,,77,76
1139,note_on,,,,,57,0,1,,,,,0,,,79,0
1140,note_on,,,,,5,0,2,,,,,1,,,63,0
