tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,
0,control_change,0,0,4,,,,,,,93,91,3,,,
0,track_name,0,1,5,,,,,,,,,,,,
0,control_change,0,0,5,,,,,,,0,0,4,,,
0,control_change,0,0,5,,,,,,,7,110,4,,,
0,control_change,0,0,5,,,,,,,10,30,4,,,
0,control_change,0,0,5,,,,,,,91,79,4,,,
0,control_change,0,0,5,,,,,,,93,79,4,,,
0,control_change,0,0,4,,,,,,,91,88,3,,,
0,control_change,0,0,14,,,,,,,40,103,0,,,
0,control_change,0,0,6,,,,,,,0,0,5,,,
0,control_change,0,0,6,,,,,,,7,110,5,,,
0,control_change,0,0,6,,,,,,,10,100,5,,,
0,control_change,0,0,6,,,,,,,91,91,5,,,
0,control_change,0,0,6,,,,,,,93,100,5,,,
0,track_name,0,1,7,,,,,,,,,,,,
0,control_change,0,0,7,,,,,,,0,0,6,,,
0,track_name,0,1,6,,,,,,,,,,,,
0,control_change,0,0,4,,,,,,,10,64,3,,,
0,control_change,0,0,4,,,,,,,7,75,3,,,
0,control_change,0,0,4,,,,,,,0,0,3,,,
0,control_change,0,0,1,,,,,,,7,100,0,,,
0,control_change,0,0,1,,,,,,,10,64,0,,,
0,control_change,0,0,1,,,,,,,91,82,0,,,
0,control_change,0,0,1,,,,,,,93,91,0,,,
0,track_name,0,1,2,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,0,0,1,,,
0,control_change,0,0,2,,,,,,,7,90,1,,,
0,control_change,0,0,2,,,,,,,10,75,1,,,
0,control_change,0,0,2,,,,,,,91,103,1,,,
0,control_change,0,0,2,,,,,,,93,97,1,,,
0,track_name,0,1,3,,,,,,,,,,,,
0,control_change,0,0,3,,,,,,,0,0,2,,,
0,control_change,0,0,3,,,,,,,7,100,2,,,
0,control_change,0,0,3,,,,,,,10,45,2,,,
0,control_change,0,0,3,,,,,,,91,85,2,,,
0,control_change,0,0,3,,,,,,,93,76,2,,,
0,track_name,0,1,4,,,,,,,,,,,,
0,control_change,0,0,7,,,,,,,7,90,6,,,
0,control_change,0,0,7,,,,,,,10,45,6,,,
0,control_change,0,0,7,,,,,,,91,91,6,,,
0,control_change,0,0,7,,,,,,,93,79,6,,,
0,control_change,0,0,12,,,,,,,91,0,0,,,
0,control_change,0,0,12,,,,,,,93,0,0,,,
0,end_of_track,0,1,12,,,,,,,,,,,,
0,track_name,0,1,13,,,,,,,,,,,,
0,control_change,0,0,13,,,,,,,91,0,0,,,
0,control_change,0,0,13,,,,,,,93,0,0,,,
0,end_of_track,0,1,13,,,,,,,,,,,,
0,track_name,0,1,14,,,,,,,,,,,,
0,control_change,0,0,14,,,,,,,93,64,0,,,
0,control_change,0,0,14,,,,,,,92,0,0,,,
0,control_change,0,0,14,,,,,,,96,64,0,,,
0,control_change,0,0,14,,,,,,,95,127,0,,,
0,control_change,0,0,14,,,,,,,93,64,1,,,
0,control_change,0,0,14,,,,,,,92,0,1,,,
0,control_change,0,0,14,,,,,,,96,64,1,,,
0,control_change,0,0,14,,,,,,,95,127,1,,,
0,control_change,0,0,14,,,,,,,40,103,1,,,
0,track_name,0,1,12,,,,,,,,,,,,
0,control_change,0,0,1,,,,,,,0,0,0,,,
0,end_of_track,0,1,11,,,,,,,,,,,,
0,control_change,0,0,11,,,,,,,91,0,0,,,
0,track_name,0,1,8,,,,,,,,,,,,
0,control_change,0,0,8,,,,,,,0,0,7,,,
0,control_change,0,0,8,,,,,,,7,80,7,,,
0,control_change,0,0,8,,,,,,,10,85,7,,,
0,control_change,0,0,8,,,,,,,91,85,7,,,
0,control_change,0,0,8,,,,,,,93,85,7,,,
0,track_name,0,1,9,,,,,,,,,,,,
0,control_change,0,0,9,,,,,,,0,0,8,,,
0,control_change,0,0,9,,,,,,,7,80,8,,,
0,control_change,0,0,9,,,,,,,10,75,8,,,
0,control_change,0,0,9,,,,,,,91,70,8,,,
0,control_change,0,0,9,,,,,,,93,73,8,,,
0,track_name,0,1,10,,,,,,,,,,,,
0,control_change,0,0,10,,,,,,,91,0,0,,,
0,control_change,0,0,10,,,,,,,93,0,0,,,
0,end_of_track,0,1,10,,,,,,,,,,,,
0,track_name,0,1,11,,,,,,,,,,,,
0,control_change,0,0,11,,,,,,,93,0,0,,,
0,track_name,0,1,1,,,,,,,,,,,,
0,end_of_track,0,1,14,,,,,,,,,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,,,
0,set_tempo,0,1,0,,,,,,521739,,,,,,
0,marker,0,1,0,,,,,,,,,,,,
0,key_signature,0,1,0,,,,,F,,,,,,,
1,control_change,1,0,5,,,,,,,32,1,4,,,
1,control_change,1,0,1,,,,,,,32,1,0,,,
1,control_change,1,0,6,,,,,,,32,1,5,,,
1,control_change,1,0,3,,,,,,,32,1,2,,,
1,control_change,1,0,7,,,,,,,32,1,6,,,
1,control_change,1,0,8,,,,,,,32,1,7,,,
1,control_change,1,0,9,,,,,,,32,1,8,,,
1,control_change,1,0,4,,,,,,,32,1,3,,,
1,control_change,1,0,2,,,,,,,32,1,1,,,
2,program_change,1,0,8,,,,,,,,,7,48,,
2,program_change,1,0,3,,,,,,,,,2,60,,
2,program_change,1,0,2,,,,,,,,,1,68,,
2,program_change,1,0,1,,,,,,,,,0,70,,
2,program_change,1,0,6,,,,,,,,,5,48,,
2,program_change,1,0,4,,,,,,,,,3,70,,
2,program_change,1,0,9,,,,,,,,,8,48,,
2,program_change,1,0,5,,,,,,,,,4,48,,
2,program_change,1,0,7,,,,,,,,,6,48,,
1920,note_on,0,0,2,,,,,,,,,1,,82,87
1920,note_on,1918,0,9,,,,,,,,,8,,34,78
1920,note_on,1918,0,5,,,,,,,,,4,,82,78
1920,note_on,1918,0,2,,,,,,,,,1,,74,89
1922,note_on,1920,0,8,,,,,,,,,7,,46,76
1922,note_on,2,0,5,,,,,,,,,4,,74,78
1924,note_on,1922,0,4,,,,,,,,,3,,46,87
1924,note_on,1922,0,3,,,,,,,,,2,,70,90
1924,note_on,1922,0,6,,,,,,,,,5,,77,78
1926,note_on,1924,0,7,,,,,,,,,6,,58,78
2052,set_tempo,2052,1,0,,,,,,521739,,,,,,
2064,set_tempo,12,1,0,,,,,,526316,,,,,,
2128,note_on,208,0,9,,,,,,,,,8,,34,0
2130,note_on,208,0,8,,,,,,,,,7,,46,0
2132,note_on,208,0,4,,,,,,,,,3,,46,0
2134,note_on,208,0,7,,,,,,,,,6,,58,0
2160,note_on,28,0,4,,,,,,,,,3,,46,89
2160,note_on,32,0,9,,,,,,,,,8,,34,76
2164,note_on,34,0,8,,,,,,,,,7,,46,76
2168,note_on,34,0,7,,,,,,,,,6,,58,78
2340,note_on,418,0,5,,,,,,,,,4,,82,0
2342,note_on,2,0,5,,,,,,,,,4,,74,0
2344,note_on,420,0,3,,,,,,,,,2,,70,0
2344,note_on,420,0,6,,,,,,,,,5,,77,0
2368,note_on,208,0,9,,,,,,,,,8,,34,0
