tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,note,velocity
0,track_name,0,1,0,,,,,,,,,,
0,note_on,0,0,2,,,,,,,,1,60,88
0,program_change,0,0,2,,,,,,,0,1,,
0,note_on,0,0,1,,,,,,,,0,60,88
0,program_change,0,0,1,,,,,,,0,0,,
0,end_of_track,0,1,3,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,476190,,,,
0,key_signature,0,1,0,,,,,C,,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,
31,note_on,31,0,2,,,,,,,,1,60,0
48,note_on,17,0,2,,,,,,,,1,48,88
79,note_on,31,0,2,,,,,,,,1,48,0
96,note_on,17,0,2,,,,,,,,1,52,88
127,note_on,31,0,2,,,,,,,,1,52,0
144,note_on,17,0,2,,,,,,,,1,55,88
172,note_on,172,0,1,,,,,,,,0,60,0
175,note_on,31,0,2,,,,,,,,1,55,0
192,note_on,17,0,2,,,,,,,,1,60,88
192,note_on,20,0,1,,,,,,,,0,64,88
223,note_on,31,0,2,,,,,,,,1,60,0
240,note_on,17,0,2,,,,,,,,1,55,88
271,note_on,31,0,2,,,,,,,,1,55,0
288,note_on,17,0,2,,,,,,,,1,52,88
319,note_on,31,0,2,,,,,,,,1,52,0
336,note_on,17,0,2,,,,,,,,1,48,88
364,note_on,172,0,1,,,,,,,,0,64,0
367,note_on,31,0,2,,,,,,,,1,48,0
384,note_on,17,0,2,,,,,,,,1,55,88
384,note_on,20,0,1,,,,,,,,0,62,88
415,note_on,31,0,2,,,,,,,,1,55,0
432,note_on,17,0,2,,,,,,,,1,43,88
463,note_on,31,0,2,,,,,,,,1,43,0
480,note_on,17,0,2,,,,,,,,1,47,88
511,note_on,31,0,2,,,,,,,,1,47,0
528,note_on,17,0,2,,,,,,,,1,50,88
556,note_on,172,0,1,,,,,,,,0,62,0
559,note_on,31,0,2,,,,,,,,1,50,0
576,note_on,17,0,2,,,,,,,,1,55,88
576,note_on,20,0,1,,,,,,,,0,65,88
607,note_on,31,0,2,,,,,,,,1,55,0
624,note_on,17,0,2,,,,,,,,1,50,88
655,note_on,31,0,2,,,,,,,,1,50,0
672,note_on,17,0,2,,,,,,,,1,47,88
703,note_on,31,0,2,,,,,,,,1,47,0
720,note_on,17,0,2,,,,,,,,1,43,88
748,note_on,172,0,1,,,,,,,,0,65,0
751,note_on,31,0,2,,,,,,,,1,43,0
768,note_on,20,0,1,,,,,,,,0,64,88
768,note_on,17,0,2,,,,,,,,1,48,88
799,note_on,31,0,2,,,,,,,,1,48,0
816,note_on,17,0,2,,,,,,,,1,60,88
847,note_on,31,0,2,,,,,,,,1,60,0
854,note_on,86,0,1,,,,,,,,0,64,0
864,note_on,10,0,1,,,,,,,,0,67,88
864,note_on,17,0,2,,,,,,,,1,58,88
895,note_on,31,0,2,,,,,,,,1,58,0
912,note_on,17,0,2,,,,,,,,1,60,88
943,note_on,31,0,2,,,,,,,,1,60,0
950,note_on,86,0,1,,,,,,,,0,67,0
960,note_on,17,0,2,,,,,,,,1,57,88
960,note_on,10,0,1,,,,,,,,0,65,88
991,note_on,31,0,2,,,,,,,,1,57,0
1008,note_on,17,0,2,,,,,,,,1,60,88
1039,note_on,31,0,2,,,,,,,,1,60,0
1046,note_on,86,0,1,,,,,,,,0,65,0
1056,note_on,17,0,2,,,,,,,,1,53,88
1056,note_on,10,0,1,,,,,,,,0,69,88
1087,note_on,31,0,2,,,,,,,,1,53,0
1104,note_on,17,0,2,,,,,,,,1,60,88
1135,note_on,31,0,2,,,,,,,,1,60,0
1142,note_on,86,0,1,,,,,,,,0,69,0
1152,note_on,17,0,2,,,,,,,,1,52,88
1152,note_on,10,0,1,,,,,,,,0,67,88
1183,note_on,31,0,2,,,,,,,,1,52,0
1200,note_on,17,0,2,,,,,,,,1,60,88
1231,note_on,31,0,2,,,,,,,,1,60,0
1238,note_on,86,0,1,,,,,,,,0,67,0
1248,note_on,10,0,1,,,,,,,,0,70,88
1248,note_on,17,0,2,,,,,,,,1,55,88
1279,note_on,31,0,2,,,,,,,,1,55,0
1296,note_on,17,0,2,,,,,,,,1,60,88
1327,note_on,31,0,2,,,,,,,,1,60,0
1334,note_on,86,0,1,,,,,,,,0,70,0
1344,note_on,10,0,1,,,,,,,,0,69,88
1344,note_on,17,0,2,,,,,,,,1,53,88
1375,note_on,31,0,2,,,,,,,,1,53,0
1387,note_on,43,0,1,,,,,,,,0,69,0
1392,note_on,5,0,1,,,,,,,,0,72,88
1392,note_on,17,0,2,,,,,,,,1,52,88
1423,note_on,31,0,2,,,,,,,,1,52,0
1435,note_on,43,0,1,,,,,,,,0,72,0
1440,note_on,17,0,2,,,,,,,,1,50,88
1440,note_on,5,0,1,,,,,,,,0,71,88
1471,note_on,31,0,2,,,,,,,,1,50,0
1483,note_on,43,0,1,,,,,,,,0,71,0
1488,note_on,17,0,2,,,,,,,,1,53,88
1488,note_on,5,0,1,,,,,,,,0,74,88
1519,note_on,31,0,2,,,,,,,,1,53,0
1531,note_on,43,0,1,,,,,,,,0,74,0
1536,note_on,17,0,2,,,,,,,,1,52,88
1536,note_on,5,0,1,,,,,,,,0,72,88
1567,note_on,31,0,2,,,,,,,,1,52,0
1579,note_on,43,0,1,,,,,,,,0,72,0
1584,note_on,5,0,1,,,,,,,,0,72,88
1584,note_on,17,0,2,,,,,,,,1,60,88
1615,note_on,31,0,2,,,,,,,,1,60,0
1627,note_on,43,0,1,,,,,,,,0,72,0
1632,note_on,5,0,1,,,,,,,,0,74,88
1632,note_on,17,0,2,,,,,,,,1,59,88
1663,note_on,31,0,2,,,,,,,,1,59,0
1675,note_on,43,0,1,,,,,,,,0,74,0
1680,note_on,5,0,1,,,,,,,,0,76,88
1680,note_on,17,0,2,,,,,,,,1,59,88
1711,note_on,31,0,2,,,,,,,,1,59,0
1723,note_on,43,0,1,,,,,,,,0,76,0
1728,note_on,17,0,2,,,,,,,,1,57,88
1728,note_on,5,0,1,,,,,,,,0,77,88
1759,note_on,31,0,2,,,,,,,,1,57,0
1771,note_on,43,0,1,,,,,,,,0,77,0
1776,note_on,5,0,1,,,,,,,,0,79,88
1776,note_on,17,0,2,,,,,,,,1,52,88
1807,note_on,31,0,2,,,,,,,,1,52,0
1819,note_on,43,0,1,,,,,,,,0,79,0
1824,note_on,5,0,1,,,,,,,,0,81,88
1824,note_on,17,0,2,,,,,,,,1,53,88
1855,note_on,31,0,2,,,,,,,,1,53,0
1867,note_on,43,0,1,,,,,,,,0,81,0
1872,note_on,5,0,1,,,,,,,,0,83,88
1872,note_on,17,0,2,,,,,,,,1,50,88
1903,note_on,31,0,2,,,,,,,,1,50,0
1915,note_on,43,0,1,,,,,,,,0,83,0
1920,note_on,17,0,2,,,,,,,,1,48,88
1920,note_on,5,0,1,,,,,,,,0,84,88
1951,note_on,31,0,2,,,,,,,,1,48,0
1968,note_on,17,0,2,,,,,,,,1,52,88
1999,note_on,31,0,2,,,,,,,,1,52,0
2006,note_on,86,0,1,,,,,,,,0,84,0
2016,note_on,17,0,2,,,,,,,,1,55,88
2016,note_on,10,0,1,,,,,,,,0,72,88
2047,note_on,31,0,2,,,,,,,,1,55,0
2064,note_on,17,0,2,,,,,,,,1,60,88
