tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,note,velocity
0,time_signature,3,4,24,8,0,1,0,,,,,,,
0,note_on,,,,,0,0,2,,,,,0,36,88
0,note_on,,,,,0,0,2,,,,,0,48,88
0,track_name,,,,,0,1,11,,,,,,,
0,midi_port,,,,,0,1,3,,,0,,,,
0,track_name,,,,,0,1,3,,,,,,,
0,program_change,,,,,0,0,3,,,,52,1,,
0,midi_port,,,,,0,1,4,,,0,,,,
0,track_name,,,,,0,1,4,,,,,,,
0,midi_port,,,,,0,1,5,,,0,,,,
0,track_name,,,,,0,1,5,,,,,,,
0,midi_port,,,,,0,1,6,,,0,,,,
0,track_name,,,,,0,1,6,,,,,,,
0,note_on,,,,,0,0,6,,,,,1,48,90
0,midi_port,,,,,0,1,7,,,0,,,,
0,track_name,,,,,0,1,7,,,,,,,
0,program_change,,,,,0,0,7,,,,53,2,,
0,midi_port,,,,,0,1,8,,,0,,,,
0,track_name,,,,,0,1,8,,,,,,,
0,midi_port,,,,,0,1,9,,,0,,,,
0,track_name,,,,,0,1,9,,,,,,,
0,midi_port,,,,,0,1,10,,,0,,,,
0,track_name,,,,,0,1,10,,,,,,,
0,midi_port,,,,,0,1,11,,,0,,,,
0,track_name,,,,,0,1,2,,,,,,,
0,midi_port,,,,,0,1,2,,,0,,,,
0,end_of_track,,,,,0,1,11,,,,,,,
0,key_signature,,,,,0,1,0,C,,,,,,
0,set_tempo,,,,,0,1,0,,566038,,,,,
0,note_on,,,,,0,0,1,,,,,0,76,88
0,note_on,,,,,0,0,1,,,,,0,72,78
0,note_on,,,,,0,0,1,,,,,0,84,88
0,note_on,,,,,0,0,1,,,,,0,79,78
0,track_name,,,,,0,1,1,,,,,,,
0,midi_port,,,,,0,1,1,,,0,,,,
0,program_change,,,,,0,0,1,,,,1,0,,
0,end_of_track,,,,,0,1,0,,,,,,,
0,marker,,,,,0,1,0,,,,,,,
2,note_on,,,,,2,0,5,,,,,1,55,90
2,note_on,,,,,2,0,3,,,,,1,72,78
5,note_on,,,,,5,0,4,,,,,1,64,68
59,note_on,,,,,59,0,2,,,,,0,36,0
60,note_on,,,,,1,0,2,,,,,0,52,45
65,note_on,,,,,5,0,2,,,,,0,48,0
90,note_on,,,,,25,0,2,,,,,0,55,60
94,note_on,,,,,4,0,2,,,,,0,52,0
110,note_on,,,,,16,0,2,,,,,0,55,0
120,note_on,,,,,10,0,2,,,,,0,60,78
120,note_on,,,,,0,0,2,,,,,0,48,60
136,note_on,,,,,16,0,2,,,,,0,48,0
139,note_on,,,,,3,0,2,,,,,0,60,0
143,note_on,,,,,138,0,4,,,,,1,64,0
145,note_on,,,,,143,0,3,,,,,1,72,0
152,note_on,,,,,150,0,5,,,,,1,55,0
154,note_on,,,,,154,0,6,,,,,1,48,0
164,note_on,,,,,21,0,4,,,,,1,64,78
169,note_on,,,,,24,0,3,,,,,1,72,78
169,note_on,,,,,15,0,6,,,,,1,48,78
172,note_on,,,,,20,0,5,,,,,1,55,90
180,note_on,,,,,41,0,2,,,,,0,60,60
180,note_on,,,,,0,0,2,,,,,0,48,60
194,note_on,,,,,30,0,4,,,,,1,64,0
194,note_on,,,,,14,0,2,,,,,0,48,0
196,note_on,,,,,2,0,2,,,,,0,60,0
203,note_on,,,,,34,0,6,,,,,1,48,0
204,note_on,,,,,35,0,3,,,,,1,72,0
207,note_on,,,,,35,0,5,,,,,1,55,0
225,note_on,,,,,31,0,4,,,,,1,64,90
228,note_on,,,,,25,0,6,,,,,1,48,90
229,note_on,,,,,25,0,3,,,,,1,72,90
231,note_on,,,,,24,0,5,,,,,1,55,90
240,note_on,,,,,0,0,2,,,,,0,60,68
240,note_on,,,,,44,0,2,,,,,0,48,60
254,note_on,,,,,14,0,2,,,,,0,48,0
257,note_on,,,,,3,0,2,,,,,0,60,0
300,note_on,,,,,43,0,2,,,,,0,60,60
314,note_on,,,,,14,0,2,,,,,0,60,0
322,note_on,,,,,97,0,4,,,,,1,64,0
322,note_on,,,,,93,0,3,,,,,1,72,0
323,note_on,,,,,92,0,5,,,,,1,55,0
325,note_on,,,,,97,0,6,,,,,1,48,0
325,note_on,,,,,325,0,1,,,,,0,76,0
326,note_on,,,,,1,0,1,,,,,0,72,0
328,note_on,,,,,0,0,1,,,,,0,79,0
328,note_on,,,,,2,0,1,,,,,0,84,0
360,note_on,,,,,46,0,2,,,,,0,60,88
380,note_on,,,,,20,0,2,,,,,0,60,0
420,note_on,,,,,40,0,2,,,,,0,60,39
438,note_on,,,,,18,0,2,,,,,0,60,0
479,note_on,,,,,41,0,2,,,,,0,60,78
480,note_on,,,,,152,0,1,,,,,0,64,68
498,note_on,,,,,19,0,2,,,,,0,60,0
540,note_on,,,,,42,0,2,,,,,0,60,45
558,note_on,,,,,18,0,2,,,,,0,60,0
580,note_on,,,,,100,0,1,,,,,0,64,0
585,note_on,,,,,5,0,1,,,,,0,67,52
600,note_on,,,,,42,0,2,,,,,0,60,78
600,note_on,,,,,15,0,1,,,,,0,65,68
611,note_on,,,,,11,0,1,,,,,0,67,0
619,note_on,,,,,19,0,2,,,,,0,60,0
660,note_on,,,,,49,0,1,,,,,0,64,45
660,note_on,,,,,41,0,2,,,,,0,60,45
668,note_on,,,,,8,0,1,,,,,0,65,0
674,note_on,,,,,14,0,2,,,,,0,60,0
690,note_on,,,,,0,0,1,,,,,0,65,68
690,note_on,,,,,22,0,1,,,,,0,64,0
720,note_on,,,,,46,0,2,,,,,0,60,60
720,note_on,,,,,30,0,1,,,,,0,67,78
722,note_on,,,,,2,0,1,,,,,0,65,0
739,note_on,,,,,19,0,2,,,,,0,60,0
745,note_on,,,,,23,0,1,,,,,0,67,0
780,note_on,,,,,41,0,2,,,,,0,60,45
800,note_on,,,,,20,0,2,,,,,0,60,0
840,note_on,,,,,40,0,2,,,,,0,60,78
840,note_on,,,,,95,0,1,,,,,0,64,68
863,note_on,,,,,23,0,2,,,,,0,60,0
900,note_on,,,,,37,0,2,,,,,0,60,52
916,note_on,,,,,16,0,2,,,,,0,60,0
956,note_on,,,,,116,0,1,,,,,0,64,0
960,note_on,,,,,44,0,2,,,,,0,60,68
960,note_on,,,,,4,0,1,,,,,0,65,78
960,note_on,,,,,0,0,1,,,,,0,69,78
971,note_on,,,,,11,0,1,,,,,0,65,0
976,note_on,,,,,5,0,1,,,,,0,69,0
981,note_on,,,,,21,0,2,,,,,0,60,0
1020,note_on,,,,,39,0,2,,,,,0,60,60
1035,note_on,,,,,15,0,2,,,,,0,60,0
1080,note_on,,,,,45,0,2,,,,,0,60,78
1080,note_on,,,,,0,0,1,,,,,0,77,78
1080,note_on,,,,,104,0,1,,,,,0,69,78
1095,note_on,,,,,15,0,1,,,,,0,69,0
1096,note_on,,,,,1,0,1,,,,,0,77,0
1099,note_on,,,,,19,0,2,,,,,0,60,0
