tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,note,velocity
0,time_signature,8,8,12,8,0,1,0,,,,,,,,,
0,note_on,,,,,0,0,2,,,,,0,,,48,98
0,note_on,,,,,0,0,2,,,,,0,,,36,98
0,track_name,,,,,0,1,11,,,,,,,,,
0,midi_port,,,,,0,1,3,,,0,,,,,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,program_change,,,,,0,0,3,,,,52,1,,,,
0,midi_port,,,,,0,1,4,,,0,,,,,,
0,track_name,,,,,0,1,4,,,,,,,,,
0,midi_port,,,,,0,1,5,,,0,,,,,,
0,track_name,,,,,0,1,5,,,,,,,,,
0,track_name,,,,,0,1,2,,,,,,,,,
0,midi_port,,,,,0,1,6,,,0,,,,,,
0,midi_port,,,,,0,1,7,,,0,,,,,,
0,track_name,,,,,0,1,7,,,,,,,,,
0,program_change,,,,,0,0,7,,,,53,2,,,,
0,midi_port,,,,,0,1,8,,,0,,,,,,
0,track_name,,,,,0,1,8,,,,,,,,,
0,midi_port,,,,,0,1,9,,,0,,,,,,
0,track_name,,,,,0,1,9,,,,,,,,,
0,midi_port,,,,,0,1,10,,,0,,,,,,
0,track_name,,,,,0,1,10,,,,,,,,,
0,midi_port,,,,,0,1,11,,,0,,,,,,
0,track_name,,,,,0,1,6,,,,,,,,,
0,midi_port,,,,,0,1,2,,,0,,,,,,
0,end_of_track,,,,,0,1,11,,,,,,,,,
0,control_change,,,,,0,0,1,,,,,0,1,7,,
0,marker,,,,,0,1,0,,,,,,,,,
0,midi_port,,,,,0,1,1,,,0,,,,,,
0,track_name,,,,,0,1,1,,,,,,,,,
0,program_change,,,,,0,0,1,,,,0,0,,,,
0,control_change,,,,,0,0,1,,,,,0,1,16,,
0,control_change,,,,,0,0,1,,,,,0,1,14,,
0,control_change,,,,,0,0,1,,,,,0,1,12,,
0,note_on,,,,,0,0,1,,,,,0,,,64,70
0,control_change,,,,,0,0,1,,,,,0,1,10,,
0,key_signature,,,,,0,1,0,C,,,,,,,,
0,control_change,,,,,0,0,1,,,,,0,1,4,,
0,control_change,,,,,0,0,1,,,,,0,1,2,,
0,note_on,,,,,0,0,1,,,,,0,,,67,78
0,control_change,,,,,0,0,1,,,,,0,1,0,,
0,note_on,,,,,0,0,1,,,,,0,,,60,70
0,set_tempo,,,,,0,1,0,,674157,,,,,,,
29,note_on,,,,,0,0,1,,,,,0,,,60,0
29,note_on,,,,,0,0,1,,,,,0,,,64,0
29,note_on,,,,,29,0,1,,,,,0,,,67,0
30,note_on,,,,,1,0,1,,,,,0,,,72,70
59,note_on,,,,,29,0,1,,,,,0,,,72,0
60,note_on,,,,,1,0,1,,,,,0,,,71,88
74,note_on,,,,,74,0,2,,,,,0,,,36,0
89,note_on,,,,,29,0,1,,,,,0,,,71,0
89,note_on,,,,,15,0,2,,,,,0,,,48,0
90,note_on,,,,,1,0,1,,,,,0,,,72,70
119,note_on,,,,,29,0,1,,,,,0,,,72,0
120,note_on,,,,,0,0,2,,,,,0,,,48,110
120,note_on,,,,,31,0,2,,,,,0,,,60,98
120,note_on,,,,,1,0,1,,,,,0,,,74,70
149,note_on,,,,,29,0,1,,,,,0,,,74,0
150,note_on,,,,,1,0,1,,,,,0,,,72,62
179,note_on,,,,,29,0,1,,,,,0,,,72,0
180,note_on,,,,,1,0,1,,,,,0,,,71,62
194,note_on,,,,,74,0,2,,,,,0,,,48,0
194,note_on,,,,,0,0,2,,,,,0,,,60,0
209,note_on,,,,,29,0,1,,,,,0,,,71,0
210,note_on,,,,,0,0,2,,,,,0,,,60,78
210,note_on,,,,,16,0,2,,,,,0,,,48,78
210,note_on,,,,,1,0,1,,,,,0,,,72,62
224,note_on,,,,,14,0,2,,,,,0,,,60,0
224,note_on,,,,,0,0,2,,,,,0,,,48,0
239,note_on,,,,,29,0,1,,,,,0,,,72,0
240,note_on,,,,,1,0,1,,,,,0,,,60,78
240,note_on,,,,,0,0,2,,,,,0,,,36,98
240,note_on,,,,,16,0,2,,,,,0,,,48,88
269,note_on,,,,,29,0,2,,,,,0,,,36,0
269,note_on,,,,,29,0,1,,,,,0,,,60,0
269,note_on,,,,,0,0,2,,,,,0,,,48,0
270,note_on,,,,,1,0,1,,,,,0,,,72,78
299,note_on,,,,,29,0,1,,,,,0,,,72,0
300,note_on,,,,,31,0,2,,,,,0,,,50,98
300,note_on,,,,,0,0,2,,,,,0,,,38,98
300,note_on,,,,,1,0,1,,,,,0,,,62,78
329,note_on,,,,,29,0,2,,,,,0,,,38,0
329,note_on,,,,,29,0,1,,,,,0,,,62,0
330,note_on,,,,,1,0,1,,,,,0,,,72,62
344,note_on,,,,,15,0,2,,,,,0,,,50,0
359,note_on,,,,,29,0,1,,,,,0,,,72,0
360,note_on,,,,,1,0,1,,,,,0,,,64,62
360,note_on,,,,,0,0,2,,,,,0,,,40,98
360,note_on,,,,,16,0,2,,,,,0,,,52,88
389,note_on,,,,,29,0,1,,,,,0,,,64,0
389,note_on,,,,,29,0,2,,,,,0,,,40,0
390,note_on,,,,,1,0,1,,,,,0,,,72,62
404,note_on,,,,,15,0,2,,,,,0,,,52,0
419,note_on,,,,,29,0,1,,,,,0,,,72,0
420,note_on,,,,,0,0,2,,,,,0,,,41,98
420,note_on,,,,,1,0,1,,,,,0,,,65,70
420,note_on,,,,,16,0,2,,,,,0,,,53,98
449,note_on,,,,,29,0,1,,,,,0,,,65,0
449,note_on,,,,,29,0,2,,,,,0,,,53,0
450,note_on,,,,,1,0,1,,,,,0,,,72,55
464,note_on,,,,,15,0,2,,,,,0,,,41,0
479,note_on,,,,,29,0,1,,,,,0,,,72,0
480,note_on,,,,,1,0,1,,,,,0,,,67,88
480,note_on,,,,,16,0,2,,,,,0,,,43,88
480,note_on,,,,,0,0,2,,,,,0,,,55,88
494,note_on,,,,,14,0,1,,,,,0,,,67,0
510,note_on,,,,,16,0,1,,,,,0,,,72,62
539,note_on,,,,,29,0,1,,,,,0,,,72,0
540,note_on,,,,,1,0,1,,,,,0,,,71,70
569,note_on,,,,,29,0,1,,,,,0,,,71,0
570,note_on,,,,,1,0,1,,,,,0,,,72,62
584,note_on,,,,,104,0,2,,,,,0,,,55,0
584,note_on,,,,,0,0,2,,,,,0,,,43,0
599,note_on,,,,,29,0,1,,,,,0,,,72,0
600,note_on,,,,,1,0,1,,,,,0,,,74,70
600,note_on,,,,,0,0,2,,,,,0,,,60,88
600,note_on,,,,,16,0,2,,,,,0,,,48,98
629,note_on,,,,,29,0,1,,,,,0,,,74,0
630,note_on,,,,,1,0,1,,,,,0,,,72,70
659,note_on,,,,,29,0,1,,,,,0,,,72,0
659,note_on,,,,,59,0,2,,,,,0,,,60,0
660,note_on,,,,,1,0,1,,,,,0,,,71,70
674,note_on,,,,,15,0,2,,,,,0,,,48,0
689,note_on,,,,,29,0,1,,,,,0,,,71,0
690,note_on,,,,,1,0,1,,,,,0,,,72,70
690,note_on,,,,,0,0,2,,,,,0,,,60,88
690,note_on,,,,,16,0,2,,,,,0,,,48,78
704,note_on,,,,,14,0,2,,,,,0,,,60,0
704,note_on,,,,,0,0,2,,,,,0,,,48,0
719,note_on,,,,,29,0,1,,,,,0,,,72,0
720,note_on,,,,,1,0,1,,,,,0,,,64,78
720,note_on,,,,,16,0,2,,,,,0,,,52,98
720,note_on,,,,,0,0,2,,,,,0,,,40,88
