tick,type,time,meta,track,tempo,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,,0,1,,,,
0,control_change,0,0,2,,,,,,,,,1,7,127,,
0,control_change,0,0,2,,,,,,,,,1,10,64,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,note_on,0,0,1,,,,,,,,,0,,,69,92
0,control_change,0,0,1,,,,,,,,,0,10,64,,
0,control_change,0,0,1,,,,,,,,,0,7,127,,
0,program_change,0,0,1,,,,,,,,0,0,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,set_tempo,0,1,0,461538,,,,,,,,,,,,
0,key_signature,0,1,0,,D,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,time_signature,0,1,0,,,2,4,24,8,,,,,,,
94,note_on,94,0,1,,,,,,,,,0,,,69,0
96,note_on,96,0,2,,,,,,,,,1,,,50,92
96,note_on,2,0,1,,,,,,,,,0,,,66,92
96,note_on,0,0,1,,,,,,,,,0,,,74,92
128,note_on,32,0,1,,,,,,,,,0,,,66,0
128,note_on,0,0,1,,,,,,,,,0,,,74,0
192,note_on,64,0,1,,,,,,,,,0,,,66,92
192,note_on,0,0,1,,,,,,,,,0,,,74,92
256,note_on,160,0,2,,,,,,,,,1,,,50,0
288,note_on,96,0,1,,,,,,,,,0,,,66,0
288,note_on,0,0,1,,,,,,,,,0,,,74,0
288,note_on,0,0,1,,,,,,,,,0,,,73,92
288,note_on,0,0,1,,,,,,,,,0,,,76,92
384,note_on,128,0,2,,,,,,,,,1,,,50,92
384,note_on,0,0,1,,,,,,,,,0,,,74,92
384,note_on,0,0,1,,,,,,,,,0,,,78,92
384,note_on,0,0,1,,,,,,,,,0,,,76,0
384,note_on,96,0,1,,,,,,,,,0,,,73,0
416,note_on,32,0,2,,,,,,,,,1,,,50,0
478,note_on,0,0,1,,,,,,,,,0,,,78,0
478,note_on,94,0,1,,,,,,,,,0,,,74,0
480,note_on,2,0,1,,,,,,,,,0,,,78,92
480,note_on,0,0,1,,,,,,,,,0,,,81,92
480,note_on,64,0,2,,,,,,,,,1,,,57,92
576,note_on,0,0,1,,,,,,,,,0,,,81,0
576,note_on,96,0,1,,,,,,,,,0,,,78,0
576,note_on,0,0,1,,,,,,,,,0,,,76,92
576,note_on,0,0,1,,,,,,,,,0,,,79,92
670,note_on,94,0,1,,,,,,,,,0,,,76,0
670,note_on,0,0,1,,,,,,,,,0,,,79,0
672,note_on,2,0,1,,,,,,,,,0,,,74,92
672,note_on,0,0,1,,,,,,,,,0,,,78,92
704,note_on,0,0,1,,,,,,,,,0,,,78,0
704,note_on,32,0,1,,,,,,,,,0,,,74,0
736,note_on,256,0,2,,,,,,,,,1,,,57,0
768,note_on,0,0,1,,,,,,,,,0,,,76,92
768,note_on,64,0,1,,,,,,,,,0,,,73,92
768,note_on,32,0,2,,,,,,,,,1,,,55,92
800,note_on,32,0,1,,,,,,,,,0,,,73,0
800,note_on,32,0,2,,,,,,,,,1,,,55,0
800,note_on,0,0,1,,,,,,,,,0,,,76,0
864,note_on,64,0,2,,,,,,,,,1,,,54,92
864,note_on,64,0,1,,,,,,,,,0,,,79,92
864,note_on,0,0,1,,,,,,,,,0,,,83,92
912,note_on,48,0,2,,,,,,,,,1,,,54,0
960,note_on,96,0,1,,,,,,,,,0,,,79,0
960,note_on,0,0,1,,,,,,,,,0,,,83,0
960,note_on,0,0,1,,,,,,,,,0,,,78,92
960,note_on,0,0,1,,,,,,,,,0,,,81,92
1054,note_on,94,0,1,,,,,,,,,0,,,78,0
