tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,note,velocity
0,time_signature,4,4,24,8,0,1,0,,,,,,,
0,note_on,,,,,0,0,2,,,,,0,36,110
0,note_on,,,,,0,0,2,,,,,0,48,110
0,track_name,,,,,0,1,11,,,,,,,
0,midi_port,,,,,0,1,3,,,0,,,,
0,track_name,,,,,0,1,3,,,,,,,
0,program_change,,,,,0,0,3,,,,52,1,,
0,note_on,,,,,0,0,3,,,,,1,72,90
0,midi_port,,,,,0,1,4,,,0,,,,
0,track_name,,,,,0,1,4,,,,,,,
0,note_on,,,,,0,0,4,,,,,1,64,90
0,midi_port,,,,,0,1,5,,,0,,,,
0,track_name,,,,,0,1,5,,,,,,,
0,note_on,,,,,0,0,5,,,,,1,55,78
0,track_name,,,,,0,1,2,,,,,,,
0,midi_port,,,,,0,1,6,,,0,,,,
0,note_on,,,,,0,0,6,,,,,1,48,90
0,midi_port,,,,,0,1,7,,,0,,,,
0,track_name,,,,,0,1,7,,,,,,,
0,program_change,,,,,0,0,7,,,,53,2,,
0,midi_port,,,,,0,1,8,,,0,,,,
0,track_name,,,,,0,1,8,,,,,,,
0,end_of_track,,,,,0,1,8,,,,,,,
0,midi_port,,,,,0,1,9,,,0,,,,
0,track_name,,,,,0,1,9,,,,,,,
0,midi_port,,,,,0,1,10,,,0,,,,
0,track_name,,,,,0,1,10,,,,,,,
0,end_of_track,,,,,0,1,10,,,,,,,
0,midi_port,,,,,0,1,11,,,0,,,,
0,track_name,,,,,0,1,6,,,,,,,
0,midi_port,,,,,0,1,2,,,0,,,,
0,end_of_track,,,,,0,1,11,,,,,,,
0,key_signature,,,,,0,1,0,C,,,,,,
0,marker,,,,,0,1,0,,,,,,,
0,midi_port,,,,,0,1,1,,,0,,,,
0,track_name,,,,,0,1,1,,,,,,,
0,program_change,,,,,0,0,1,,,,1,0,,
0,note_on,,,,,0,0,1,,,,,0,79,88
0,note_on,,,,,0,0,1,,,,,0,67,88
0,note_on,,,,,0,0,1,,,,,0,72,88
0,note_on,,,,,0,0,1,,,,,0,76,88
0,set_tempo,,,,,0,1,0,,1000000,,,,,
81,note_on,,,,,81,0,4,,,,,1,64,0
81,note_on,,,,,81,0,5,,,,,1,55,0
82,note_on,,,,,82,0,3,,,,,1,72,0
85,note_on,,,,,85,0,6,,,,,1,48,0
90,note_on,,,,,9,0,4,,,,,1,64,78
90,note_on,,,,,8,0,3,,,,,1,72,68
90,note_on,,,,,5,0,6,,,,,1,48,68
91,note_on,,,,,10,0,5,,,,,1,55,50
91,note_on,,,,,91,0,1,,,,,0,67,0
94,note_on,,,,,3,0,1,,,,,0,72,0
95,note_on,,,,,1,0,1,,,,,0,76,0
96,note_on,,,,,1,0,1,,,,,0,79,0
99,note_on,,,,,9,0,6,,,,,1,48,0
102,note_on,,,,,12,0,3,,,,,1,72,0
103,note_on,,,,,13,0,4,,,,,1,64,0
105,note_on,,,,,14,0,5,,,,,1,55,0
112,note_on,,,,,112,0,2,,,,,0,36,0
113,note_on,,,,,1,0,2,,,,,0,48,0
120,note_on,,,,,15,0,5,,,,,1,55,50
120,note_on,,,,,21,0,6,,,,,1,48,58
120,note_on,,,,,24,0,1,,,,,0,72,88
120,note_on,,,,,7,0,2,,,,,0,60,62
120,note_on,,,,,18,0,3,,,,,1,72,90
120,note_on,,,,,17,0,4,,,,,1,64,78
131,note_on,,,,,11,0,2,,,,,0,60,0
143,note_on,,,,,23,0,1,,,,,0,72,0
156,note_on,,,,,36,0,5,,,,,1,55,0
161,note_on,,,,,41,0,4,,,,,1,64,0
165,note_on,,,,,45,0,3,,,,,1,72,0
166,note_on,,,,,46,0,6,,,,,1,48,0
180,note_on,,,,,37,0,1,,,,,0,76,88
180,note_on,,,,,49,0,2,,,,,0,64,55
192,note_on,,,,,12,0,2,,,,,0,64,0
195,note_on,,,,,15,0,1,,,,,0,76,0
240,note_on,,,,,45,0,1,,,,,0,79,78
240,note_on,,,,,48,0,2,,,,,0,67,78
250,note_on,,,,,10,0,2,,,,,0,67,0
257,note_on,,,,,17,0,1,,,,,0,79,0
300,note_on,,,,,0,0,2,,,,,0,48,98
300,note_on,,,,,43,0,1,,,,,0,60,88
300,note_on,,,,,50,0,2,,,,,0,36,98
318,note_on,,,,,18,0,2,,,,,0,48,0
320,note_on,,,,,20,0,1,,,,,0,60,0
323,note_on,,,,,5,0,2,,,,,0,36,0
345,note_on,,,,,25,0,1,,,,,0,60,78
345,note_on,,,,,0,0,2,,,,,0,48,78
345,note_on,,,,,22,0,2,,,,,0,36,88
356,note_on,,,,,0,0,2,,,,,0,36,0
356,note_on,,,,,11,0,2,,,,,0,48,0
360,note_on,,,,,15,0,1,,,,,0,64,98
360,note_on,,,,,0,0,2,,,,,0,52,98
360,note_on,,,,,4,0,2,,,,,0,40,98
362,note_on,,,,,2,0,1,,,,,0,60,0
376,note_on,,,,,16,0,2,,,,,0,52,0
381,note_on,,,,,5,0,2,,,,,0,40,0
382,note_on,,,,,20,0,1,,,,,0,64,0
405,note_on,,,,,24,0,2,,,,,0,40,78
405,note_on,,,,,0,0,2,,,,,0,52,88
405,note_on,,,,,23,0,1,,,,,0,64,88
417,note_on,,,,,12,0,1,,,,,0,64,0
418,note_on,,,,,13,0,2,,,,,0,52,0
420,note_on,,,,,0,0,2,,,,,0,43,98
420,note_on,,,,,0,0,2,,,,,0,55,98
420,note_on,,,,,2,0,2,,,,,0,40,0
420,note_on,,,,,3,0,1,,,,,0,67,98
435,note_on,,,,,15,0,2,,,,,0,55,0
437,note_on,,,,,17,0,1,,,,,0,67,0
443,note_on,,,,,8,0,2,,,,,0,43,0
465,note_on,,,,,0,0,2,,,,,0,43,70
465,note_on,,,,,22,0,2,,,,,0,55,70
465,note_on,,,,,28,0,1,,,,,0,67,55
474,note_on,,,,,9,0,2,,,,,0,43,0
476,note_on,,,,,11,0,1,,,,,0,67,0
479,note_on,,,,,5,0,2,,,,,0,55,0
480,note_on,,,,,0,0,2,,,,,0,35,124
480,note_on,,,,,1,0,2,,,,,0,47,110
480,note_on,,,,,324,0,5,,,,,1,55,90
480,note_on,,,,,315,0,3,,,,,1,74,104
480,note_on,,,,,314,0,6,,,,,1,47,90
480,note_on,,,,,319,0,4,,,,,1,65,90
480,note_on,,,,,4,0,1,,,,,0,79,98
480,note_on,,,,,0,0,1,,,,,0,67,98
480,note_on,,,,,0,0,1,,,,,0,77,98
480,note_on,,,,,0,0,1,,,,,0,74,110
526,note_on,,,,,46,0,2,,,,,0,47,0
529,note_on,,,,,3,0,2,,,,,0,35,0
558,note_on,,,,,78,0,3,,,,,1,74,0
561,note_on,,,,,81,0,5,,,,,1,55,0
562,note_on,,,,,82,0,4,,,,,1,65,0
566,note_on,,,,,86,0,6,,,,,1,47,0
568,note_on,,,,,88,0,1,,,,,0,67,0
569,note_on,,,,,1,0,1,,,,,0,74,0
570,note_on,,,,,8,0,4,,,,,1,65,68
570,note_on,,,,,9,0,5,,,,,1,55,58
570,note_on,,,,,12,0,3,,,,,1,74,42
570,note_on,,,,,4,0,6,,,,,1,47,50
571,note_on,,,,,2,0,1,,,,,0,79,0
573,note_on,,,,,2,0,1,,,,,0,77,0
581,note_on,,,,,11,0,6,,,,,1,47,0
584,note_on,,,,,14,0,4,,,,,1,65,0
585,note_on,,,,,15,0,3,,,,,1,74,0
585,note_on,,,,,15,0,5,,,,,1,55,0
600,note_on,,,,,16,0,4,,,,,1,65,42
600,note_on,,,,,19,0,6,,,,,1,47,58
600,note_on,,,,,15,0,5,,,,,1,55,78
600,note_on,,,,,15,0,3,,,,,1,74,35
600,note_on,,,,,27,0,1,,,,,0,71,88
600,note_on,,,,,71,0,2,,,,,0,59,44
623,note_on,,,,,23,0,2,,,,,0,59,0
635,note_on,,,,,35,0,1,,,,,0,71,0
638,note_on,,,,,38,0,5,,,,,1,55,0
641,note_on,,,,,41,0,3,,,,,1,74,0
644,note_on,,,,,44,0,4,,,,,1,65,0
649,note_on,,,,,49,0,6,,,,,1,47,0
660,note_on,,,,,25,0,1,,,,,0,74,88
660,note_on,,,,,37,0,2,,,,,0,62,39
681,note_on,,,,,21,0,2,,,,,0,62,0
682,note_on,,,,,22,0,1,,,,,0,74,0
720,note_on,,,,,39,0,2,,,,,0,67,62
720,note_on,,,,,38,0,1,,,,,0,79,78
737,note_on,,,,,17,0,2,,,,,0,67,0
749,note_on,,,,,29,0,1,,,,,0,79,0
780,note_on,,,,,43,0,2,,,,,0,35,98
780,note_on,,,,,31,0,1,,,,,0,59,88
780,note_on,,,,,0,0,2,,,,,0,47,88
801,note_on,,,,,21,0,2,,,,,0,35,0
802,note_on,,,,,1,0,2,,,,,0,47,0
809,note_on,,,,,29,0,1,,,,,0,59,0
825,note_on,,,,,0,0,2,,,,,0,47,70
825,note_on,,,,,23,0,2,,,,,0,35,70
825,note_on,,,,,16,0,1,,,,,0,59,62
836,note_on,,,,,11,0,2,,,,,0,47,0
839,note_on,,,,,3,0,2,,,,,0,35,0
840,note_on,,,,,15,0,1,,,,,0,62,98
840,note_on,,,,,1,0,2,,,,,0,38,98
840,note_on,,,,,0,0,2,,,,,0,50,98
841,note_on,,,,,1,0,1,,,,,0,59,0
861,note_on,,,,,21,0,2,,,,,0,50,0
863,note_on,,,,,2,0,2,,,,,0,38,0
865,note_on,,,,,24,0,1,,,,,0,62,0
885,note_on,,,,,20,0,1,,,,,0,62,62
885,note_on,,,,,22,0,2,,,,,0,38,78
885,note_on,,,,,0,0,2,,,,,0,50,70
897,note_on,,,,,12,0,2,,,,,0,50,0
897,note_on,,,,,12,0,1,,,,,0,62,0
900,note_on,,,,,3,0,2,,,,,0,38,0
900,note_on,,,,,0,0,2,,,,,0,43,98
900,note_on,,,,,0,0,2,,,,,0,55,98
900,note_on,,,,,3,0,1,,,,,0,67,98
918,note_on,,,,,18,0,2,,,,,0,55,0
921,note_on,,,,,21,0,1,,,,,0,67,0
924,note_on,,,,,6,0,2,,,,,0,43,0
945,note_on,,,,,21,0,2,,,,,0,55,70
945,note_on,,,,,24,0,1,,,,,0,67,62
945,note_on,,,,,0,0,2,,,,,0,43,39
948,note_on,,,,,3,0,1,,,,,0,67,0
949,note_on,,,,,4,0,2,,,,,0,43,0
956,note_on,,,,,7,0,2,,,,,0,55,0
960,note_on,,,,,12,0,1,,,,,0,76,98
960,note_on,,,,,0,0,2,,,,,0,46,110
960,note_on,,,,,4,0,2,,,,,0,34,110
960,note_on,,,,,0,0,1,,,,,0,84,98
960,note_on,,,,,316,0,4,,,,,1,67,90
960,note_on,,,,,0,0,1,,,,,0,79,70
960,note_on,,,,,319,0,3,,,,,1,76,90
960,note_on,,,,,311,0,6,,,,,1,46,90
960,note_on,,,,,0,0,1,,,,,0,72,98
960,note_on,,,,,322,0,5,,,,,1,60,90
1007,note_on,,,,,47,0,2,,,,,0,46,0
1007,note_on,,,,,0,0,2,,,,,0,34,0
1038,note_on,,,,,78,0,4,,,,,1,67,0
1040,note_on,,,,,80,0,3,,,,,1,76,0
1044,note_on,,,,,84,0,5,,,,,1,60,0
1049,note_on,,,,,89,0,6,,,,,1,46,0
1050,note_on,,,,,6,0,5,,,,,1,60,58
1050,note_on,,,,,1,0,6,,,,,1,46,42
1050,note_on,,,,,10,0,3,,,,,1,76,42
1050,note_on,,,,,12,0,4,,,,,1,67,58
1058,note_on,,,,,98,0,1,,,,,0,72,0
1058,note_on,,,,,0,0,1,,,,,0,76,0
1060,note_on,,,,,10,0,6,,,,,1,46,0
1060,note_on,,,,,2,0,1,,,,,0,79,0
1062,note_on,,,,,2,0,1,,,,,0,84,0
1064,note_on,,,,,14,0,3,,,,,1,76,0
1065,note_on,,,,,15,0,4,,,,,1,67,0
1066,note_on,,,,,16,0,5,,,,,1,60,0
1080,note_on,,,,,15,0,4,,,,,1,67,50
1080,note_on,,,,,14,0,5,,,,,1,60,68
1080,note_on,,,,,16,0,3,,,,,1,76,42
1080,note_on,,,,,73,0,2,,,,,0,64,78
1080,note_on,,,,,20,0,6,,,,,1,46,68
1080,note_on,,,,,18,0,1,,,,,0,76,98
1108,note_on,,,,,28,0,1,,,,,0,76,0
1115,note_on,,,,,35,0,2,,,,,0,64,0
1116,note_on,,,,,36,0,5,,,,,1,60,0
1120,note_on,,,,,40,0,6,,,,,1,46,0
1125,note_on,,,,,45,0,3,,,,,1,76,0
1128,note_on,,,,,48,0,4,,,,,1,67,0
1140,note_on,,,,,32,0,1,,,,,0,79,88
1140,note_on,,,,,25,0,2,,,,,0,67,70
1159,note_on,,,,,19,0,2,,,,,0,67,0
1162,note_on,,,,,22,0,1,,,,,0,79,0
1200,note_on,,,,,38,0,1,,,,,0,84,98
1200,note_on,,,,,41,0,2,,,,,0,72,88
1230,note_on,,,,,30,0,1,,,,,0,84,0
1235,note_on,,,,,35,0,2,,,,,0,72,0
1260,note_on,,,,,25,0,2,,,,,0,46,110
1260,note_on,,,,,0,0,2,,,,,0,34,110
1260,note_on,,,,,30,0,1,,,,,0,58,98
1283,note_on,,,,,23,0,2,,,,,0,34,0
1287,note_on,,,,,4,0,2,,,,,0,46,0
1287,note_on,,,,,27,0,1,,,,,0,58,0
1305,note_on,,,,,18,0,2,,,,,0,34,88
1305,note_on,,,,,0,0,2,,,,,0,46,78
1305,note_on,,,,,18,0,1,,,,,0,58,78
1315,note_on,,,,,10,0,2,,,,,0,34,0
1319,note_on,,,,,14,0,1,,,,,0,58,0
1320,note_on,,,,,5,0,2,,,,,0,46,0
1320,note_on,,,,,1,0,1,,,,,0,64,88
1320,note_on,,,,,0,0,2,,,,,0,52,78
1320,note_on,,,,,0,0,2,,,,,0,40,98
1335,note_on,,,,,15,0,2,,,,,0,52,0
1341,note_on,,,,,6,0,2,,,,,0,40,0
1343,note_on,,,,,23,0,1,,,,,0,64,0
1365,note_on,,,,,0,0,2,,,,,0,40,70
1365,note_on,,,,,24,0,2,,,,,0,52,70
1365,note_on,,,,,22,0,1,,,,,0,64,55
1379,note_on,,,,,14,0,1,,,,,0,64,0
1380,note_on,,,,,1,0,1,,,,,0,67,88
1380,note_on,,,,,0,0,2,,,,,0,43,88
1380,note_on,,,,,0,0,2,,,,,0,55,98
1380,note_on,,,,,15,0,2,,,,,0,40,0
1383,note_on,,,,,3,0,2,,,,,0,52,0
1395,note_on,,,,,12,0,2,,,,,0,55,0
1397,note_on,,,,,17,0,1,,,,,0,67,0
1403,note_on,,,,,8,0,2,,,,,0,43,0
1425,note_on,,,,,0,0,2,,,,,0,55,55
1425,note_on,,,,,22,0,2,,,,,0,43,39
1425,note_on,,,,,28,0,1,,,,,0,67,62
1429,note_on,,,,,4,0,1,,,,,0,67,0
1429,note_on,,,,,4,0,2,,,,,0,43,0
1440,note_on,,,,,0,0,2,,,,,0,32,110
1440,note_on,,,,,324,0,5,,,,,1,60,90
1440,note_on,,,,,315,0,3,,,,,1,77,90
1440,note_on,,,,,11,0,2,,,,,0,44,110
1440,note_on,,,,,0,0,1,,,,,0,84,88
1440,note_on,,,,,0,0,1,,,,,0,77,88
1440,note_on,,,,,320,0,6,,,,,1,44,104
1440,note_on,,,,,11,0,1,,,,,0,72,78
1440,note_on,,,,,312,0,4,,,,,1,65,90
1443,note_on,,,,,3,0,2,,,,,0,55,0
1470,note_on,,,,,27,0,2,,,,,0,32,0
1477,note_on,,,,,7,0,2,,,,,0,44,0
1485,note_on,,,,,45,0,1,,,,,0,77,0
1498,note_on,,,,,13,0,1,,,,,0,72,0
1500,note_on,,,,,0,0,2,,,,,0,56,110
1500,note_on,,,,,23,0,2,,,,,0,44,110
1500,note_on,,,,,2,0,1,,,,,0,77,78
1526,note_on,,,,,26,0,1,,,,,0,77,0
1536,note_on,,,,,36,0,2,,,,,0,44,0
1538,note_on,,,,,2,0,2,,,,,0,56,0
1545,note_on,,,,,19,0,1,,,,,0,77,62
1556,note_on,,,,,11,0,1,,,,,0,77,0
1560,note_on,,,,,22,0,2,,,,,0,44,110
1560,note_on,,,,,0,0,2,,,,,0,56,110
1560,note_on,,,,,4,0,1,,,,,0,80,98
1578,note_on,,,,,18,0,1,,,,,0,80,0
1595,note_on,,,,,35,0,2,,,,,0,44,0
1596,note_on,,,,,18,0,1,,,,,0,84,0
1598,note_on,,,,,3,0,2,,,,,0,56,0
1601,note_on,,,,,161,0,3,,,,,1,77,0
1603,note_on,,,,,163,0,4,,,,,1,65,0
1605,note_on,,,,,9,0,1,,,,,0,80,62
1609,note_on,,,,,169,0,5,,,,,1,60,0
1617,note_on,,,,,177,0,6,,,,,1,44,0
1620,note_on,,,,,22,0,2,,,,,0,44,88
1620,note_on,,,,,15,0,1,,,,,0,84,98
1620,note_on,,,,,3,0,6,,,,,1,56,90
1620,note_on,,,,,17,0,4,,,,,1,65,90
1620,note_on,,,,,19,0,3,,,,,1,77,78
1620,note_on,,,,,11,0,5,,,,,1,60,78
1620,note_on,,,,,0,0,2,,,,,0,56,110
1621,note_on,,,,,1,0,1,,,,,0,80,0
1641,note_on,,,,,20,0,1,,,,,0,84,0
1657,note_on,,,,,37,0,2,,,,,0,44,0
1663,note_on,,,,,43,0,5,,,,,1,60,0
1665,note_on,,,,,24,0,1,,,,,0,84,62
1671,note_on,,,,,14,0,2,,,,,0,56,0
1672,note_on,,,,,52,0,6,,,,,1,56,0
1674,note_on,,,,,9,0,1,,,,,0,84,0
1676,note_on,,,,,56,0,4,,,,,1,65,0
1679,note_on,,,,,59,0,3,,,,,1,77,0
1680,note_on,,,,,0,0,1,,,,,0,79,70
1680,note_on,,,,,9,0,2,,,,,0,43,98
1680,note_on,,,,,0,0,2,,,,,0,31,98
1680,note_on,,,,,0,0,1,,,,,0,75,98
1680,note_on,,,,,0,0,1,,,,,0,72,78
1680,note_on,,,,,6,0,1,,,,,0,84,98
1680,note_on,,,,,1,0,3,,,,,1,75,90
1680,note_on,,,,,8,0,6,,,,,1,55,90
1680,note_on,,,,,4,0,4,,,,,1,67,78
1680,note_on,,,,,17,0,5,,,,,1,60,90
1726,note_on,,,,,46,0,1,,,,,0,75,0
1726,note_on,,,,,46,0,2,,,,,0,31,0
1729,note_on,,,,,3,0,2,,,,,0,43,0
1729,note_on,,,,,3,0,1,,,,,0,84,0
1730,note_on,,,,,1,0,1,,,,,0,72,0
1731,note_on,,,,,1,0,1,,,,,0,79,0
1740,note_on,,,,,9,0,1,,,,,0,75,110
1740,note_on,,,,,0,0,2,,,,,0,43,88
1740,note_on,,,,,11,0,2,,,,,0,55,88
1764,note_on,,,,,24,0,1,,,,,0,75,0
1783,note_on,,,,,43,0,2,,,,,0,43,0
1784,note_on,,,,,1,0,2,,,,,0,55,0
1785,note_on,,,,,21,0,1,,,,,0,75,70
1799,note_on,,,,,14,0,1,,,,,0,75,0
1800,note_on,,,,,16,0,2,,,,,0,43,78
1800,note_on,,,,,0,0,2,,,,,0,55,88
1800,note_on,,,,,1,0,1,,,,,0,79,88
1828,note_on,,,,,28,0,1,,,,,0,79,0
1839,note_on,,,,,159,0,3,,,,,1,75,0
1842,note_on,,,,,162,0,6,,,,,1,55,0
1844,note_on,,,,,44,0,2,,,,,0,55,0
1844,note_on,,,,,0,0,2,,,,,0,43,0
1845,note_on,,,,,165,0,4,,,,,1,67,0
1845,note_on,,,,,17,0,1,,,,,0,79,49
1853,note_on,,,,,173,0,5,,,,,1,60,0
1860,note_on,,,,,16,0,2,,,,,0,55,78
1860,note_on,,,,,15,0,1,,,,,0,84,98
1860,note_on,,,,,0,0,2,,,,,0,43,70
1860,note_on,,,,,18,0,6,,,,,1,55,90
1860,note_on,,,,,7,0,5,,,,,1,60,90
1860,note_on,,,,,15,0,4,,,,,1,67,90
1860,note_on,,,,,21,0,3,,,,,1,75,90
1863,note_on,,,,,3,0,1,,,,,0,79,0
1879,note_on,,,,,16,0,1,,,,,0,84,0
1900,note_on,,,,,40,0,2,,,,,0,43,0
1902,note_on,,,,,42,0,5,,,,,1,60,0
1905,note_on,,,,,26,0,1,,,,,0,84,62
1909,note_on,,,,,9,0,2,,,,,0,55,0
1913,note_on,,,,,8,0,1,,,,,0,84,0
1917,note_on,,,,,57,0,4,,,,,1,67,0
1920,note_on,,,,,0,0,1,,,,,0,81,98
1920,note_on,,,,,0,0,1,,,,,0,74,98
1920,note_on,,,,,7,0,1,,,,,0,84,98
1920,note_on,,,,,0,0,2,,,,,0,30,124
1920,note_on,,,,,60,0,3,,,,,1,74,78
1920,note_on,,,,,11,0,2,,,,,0,42,110
1920,note_on,,,,,18,0,5,,,,,1,60,90
1920,note_on,,,,,3,0,4,,,,,1,69,90
1920,note_on,,,,,60,0,6,,,,,1,54,90
1921,note_on,,,,,1,0,3,,,,,1,75,0
1923,note_on,,,,,3,0,6,,,,,1,55,0
1966,note_on,,,,,46,0,2,,,,,0,30,0
1969,note_on,,,,,3,0,2,,,,,0,42,0
1971,note_on,,,,,51,0,1,,,,,0,74,0
1980,note_on,,,,,11,0,2,,,,,0,42,110
