tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,text,0,1,4,,,,,,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,midi_port,0,1,5,,,,,,,0,,,,,,
0,track_name,0,1,5,,,,,,,,,,,,,
0,program_change,0,0,5,,,,,,,,48,4,,,,
0,control_change,0,0,5,,,,,,,,,4,7,107,,
0,control_change,0,0,5,,,,,,,,,4,10,57,,
0,text,0,1,5,,,,,,,,,,,,,
0,midi_port,0,1,6,,,,,,,0,,,,,,
0,track_name,0,1,6,,,,,,,,,,,,,
0,program_change,0,0,6,,,,,,,,48,5,,,,
0,control_change,0,0,6,,,,,,,,,5,7,96,,
0,control_change,0,0,6,,,,,,,,,5,10,58,,
0,text,0,1,6,,,,,,,,,,,,,
0,midi_port,0,1,7,,,,,,,0,,,,,,
0,track_name,0,1,7,,,,,,,,,,,,,
0,program_change,0,0,7,,,,,,,,48,6,,,,
0,control_change,0,0,4,,,,,,,,,3,10,90,,
0,control_change,0,0,7,,,,,,,,,6,7,96,,
0,control_change,0,0,4,,,,,,,,,3,7,111,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,,70,0,,,,
0,control_change,0,0,1,,,,,,,,,0,7,98,,
0,control_change,0,0,1,,,,,,,,,0,10,52,,
0,text,0,1,1,,,,,,,,,,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,,48,1,,,,
0,control_change,0,0,2,,,,,,,,,1,7,127,,
0,control_change,0,0,2,,,,,,,,,1,10,62,,
0,text,0,1,2,,,,,,,,,,,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,program_change,0,0,3,,,,,,,,48,2,,,,
0,control_change,0,0,3,,,,,,,,,2,7,117,,
0,control_change,0,0,3,,,,,,,,,2,10,39,,
0,text,0,1,3,,,,,,,,,,,,,
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,program_change,0,0,4,,,,,,,,48,3,,,,
0,control_change,0,0,7,,,,,,,,,6,10,56,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,control_change,0,0,9,,,,,,,,,8,10,66,,
0,control_change,0,0,9,,,,,,,,,8,7,96,,
0,program_change,0,0,9,,,,,,,,48,8,,,,
0,track_name,0,1,9,,,,,,,,,,,,,
0,midi_port,0,1,9,,,,,,,0,,,,,,
0,text,0,1,10,,,,,,,,,,,,,
0,text,0,1,7,,,,,,,,,,,,,
0,track_name,0,1,10,,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,428571,,,,,,,
0,midi_port,0,1,10,,,,,,,0,,,,,,
0,text,0,1,8,,,,,,,,,,,,,
0,control_change,0,0,8,,,,,,,,,7,7,109,,
0,program_change,0,0,8,,,,,,,,48,7,,,,
0,track_name,0,1,8,,,,,,,,,,,,,
0,text,0,1,9,,,,,,,,,,,,,
0,key_signature,0,1,0,,,,,F,,,,,,,,
0,midi_port,0,1,8,,,,,,,0,,,,,,
0,time_signature,0,1,0,2,4,24,8,,,,,,,,,
0,control_change,0,0,8,,,,,,,,,7,10,82,,
96,text,96,1,10,,,,,,,,,,,,,
96,control_change,96,0,9,,,,,,,,,8,121,127,,
96,control_change,96,0,3,,,,,,,,,2,121,127,,
