tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,data,program,channel,control,value,note,velocity
0,time_signature,4,4,24,8,0,1,0,,,,,,,,
0,control_change,,,,,0,0,3,,,,2,7,90,,
0,program_change,,,,,0,0,3,,,70,2,,,,
0,sequencer_specific,,,,,0,1,3,,"(67, 0, 1, 0)",,,,,,
0,sequencer_specific,,,,,0,1,8,,"(67, 0, 1, 0)",,,,,,
0,program_change,,,,,0,0,8,,,48,7,,,,
0,control_change,,,,,0,0,8,,,,7,7,124,,
0,control_change,,,,,0,0,8,,,,7,10,84,,
0,control_change,,,,,0,0,8,,,,7,91,87,,
0,control_change,,,,,0,0,2,,,,1,10,64,,
0,control_change,,,,,0,0,2,,,,1,91,80,,
0,control_change,,,,,0,0,2,,,,1,7,90,,
0,program_change,,,,,0,0,2,,,68,1,,,,
0,sequencer_specific,,,,,0,1,2,,"(67, 0, 1, 0)",,,,,,
0,sequencer_specific,,,,,0,1,9,,"(67, 0, 1, 0)",,,,,,
0,program_change,,,,,0,0,9,,,43,8,,,,
0,control_change,,,,,0,0,9,,,,8,7,99,,
0,control_change,,,,,0,0,9,,,,8,10,94,,
0,control_change,,,,,0,0,3,,,,2,10,72,,
0,control_change,,,,,0,0,9,,,,8,91,98,,
0,control_change,,,,,0,0,3,,,,2,91,80,,
0,control_change,,,,,0,0,7,,,,6,10,98,,
0,control_change,,,,,0,0,5,,,,4,7,126,,
0,control_change,,,,,0,0,5,,,,4,91,80,,
0,control_change,,,,,0,0,5,,,,4,10,28,,
0,control_change,,,,,0,0,4,,,,3,10,36,,
0,control_change,,,,,0,0,4,,,,3,91,80,,
0,control_change,,,,,0,0,4,,,,3,7,119,,
0,program_change,,,,,0,0,4,,,60,3,,,,
0,sequencer_specific,,,,,0,1,4,,"(67, 0, 1, 0)",,,,,,
0,sequencer_specific,,,,,0,1,6,,"(67, 0, 1, 0)",,,,,,
0,program_change,,,,,0,0,6,,,48,5,,,,
0,control_change,,,,,0,0,6,,,,5,7,123,,
0,control_change,,,,,0,0,6,,,,5,10,40,,
0,control_change,,,,,0,0,6,,,,5,91,85,,
0,sequencer_specific,,,,,0,1,7,,"(67, 0, 1, 0)",,,,,,
0,program_change,,,,,0,0,7,,,48,6,,,,
0,control_change,,,,,0,0,7,,,,6,7,123,,
0,control_change,,,,,0,0,7,,,,6,91,85,,
0,program_change,,,,,0,0,5,,,48,4,,,,
0,control_change,,,,,0,0,1,,,,0,91,80,,
0,sequencer_specific,,,,,0,1,5,,"(67, 0, 1, 0)",,,,,,
0,set_tempo,,,,,0,1,0,285714,,,,,,,
0,sequencer_specific,,,,,0,1,1,,"(67, 0, 1, 0)",,,,,,
0,program_change,,,,,0,0,1,,,73,0,,,,
0,control_change,,,,,0,0,1,,,,0,7,90,,
0,control_change,,,,,0,0,1,,,,0,10,56,,
1920,note_on,,,,,1920,0,8,,,,7,,,43,58
1920,note_on,,,,,1920,0,9,,,,8,,,31,58
1920,note_on,,,,,0,0,7,,,,6,,,55,58
1920,note_on,,,,,1920,0,7,,,,6,,,58,58
2100,note_on,,,,,0,0,7,,,,6,,,58,0
2100,note_on,,,,,180,0,7,,,,6,,,55,0
2160,note_on,,,,,60,0,7,,,,6,,,55,58
2160,note_on,,,,,0,0,7,,,,6,,,58,58
2304,note_on,,,,,384,0,8,,,,7,,,43,0
2304,note_on,,,,,384,0,9,,,,8,,,31,0
2340,note_on,,,,,0,0,7,,,,6,,,55,0
2340,note_on,,,,,180,0,7,,,,6,,,58,0
2400,note_on,,,,,60,0,7,,,,6,,,67,58
2400,note_on,,,,,0,0,7,,,,6,,,58,58
2580,note_on,,,,,0,0,7,,,,6,,,67,0
2580,note_on,,,,,180,0,7,,,,6,,,58,0
2640,note_on,,,,,0,0,7,,,,6,,,67,58
2640,note_on,,,,,60,0,7,,,,6,,,58,58
