tick,type,data,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,port,key,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,control,value,channel,program,note,velocity
0,midi_port,,0,1,3,,,,,,,0,,,,,,,,,,,,
0,end_of_track,,0,1,3,,,,,,,,,,,,,,,,,,,
0,midi_port,,0,1,4,,,,,,,0,,,,,,,,,,,,
0,end_of_track,,0,1,4,,,,,,,,,,,,,,,,,,,
0,control_change,,0,0,5,,,,,,,,,,,,,,11,127,0,,,
0,program_change,,0,0,5,,,,,,,,,,,,,,,,0,71,,
0,time_signature,,0,1,0,,,,,,,,,,3,4,24,8,,,,,,
0,set_tempo,,0,1,0,,,,,,,,,923076,,,,,,,,,,
0,track_name,,0,1,0,,,,,,,,,,,,,,,,,,,
0,instrument_name,,0,1,0,,,,,,,,,,,,,,,,,,,
0,midi_port,,0,1,0,,,,,,,0,,,,,,,,,,,,
0,key_signature,,0,1,0,,,,,,,,Eb,,,,,,,,,,,
0,midi_port,,0,1,5,,,,,,,0,,,,,,,,,,,,
0,track_name,,0,1,5,,,,,,,,,,,,,,,,,,,
0,track_name,,0,1,3,,,,,,,,,,,,,,,,,,,
0,track_name,,0,1,1,,,,,,,,,,,,,,,,,,,
59,note_on,,59,0,12,,,,,,,,,,,,,,,,6,,55,0
59,note_on,,59,0,11,,,,,,,,,,,,,,,,5,,55,0
60,note_on,,1,0,12,,,,,,,,,,,,,,,,6,,63,48
60,note_on,,1,0,11,,,,,,,,,,,,,,,,5,,63,48
119,note_on,,119,0,14,,,,,,,,,,,,,,,,8,,39,0
119,note_on,,119,0,13,,,,,,,,,,,,,,,,7,,51,0
120,note_on,,1,0,14,,,,,,,,,,,,,,,,8,,43,48
120,note_on,,1,0,13,,,,,,,,,,,,,,,,7,,55,48
179,note_on,,119,0,12,,,,,,,,,,,,,,,,6,,63,0
179,note_on,,119,0,11,,,,,,,,,,,,,,,,5,,63,0
180,note_on,,1,0,12,,,,,,,,,,,,,,,,6,,67,48
180,note_on,,1,0,11,,,,,,,,,,,,,,,,5,,67,48
239,note_on,,239,0,10,,,,,,,,,,,,,,,,4,,70,0
239,note_on,,119,0,13,,,,,,,,,,,,,,,,7,,55,0
239,note_on,,119,0,14,,,,,,,,,,,,,,,,8,,43,0
240,note_on,,1,0,13,,,,,,,,,,,,,,,,7,,51,48
240,note_on,,1,0,14,,,,,,,,,,,,,,,,8,,39,48
240,note_on,,1,0,10,,,,,,,,,,,,,,,,4,,70,48
299,note_on,,119,0,11,,,,,,,,,,,,,,,,5,,67,0
299,note_on,,119,0,12,,,,,,,,,,,,,,,,6,,67,0
300,note_on,,1,0,11,,,,,,,,,,,,,,,,5,,70,48
300,note_on,,1,0,12,,,,,,,,,,,,,,,,6,,70,48
359,note_on,,59,0,11,,,,,,,,,,,,,,,,5,,70,0
359,note_on,,59,0,12,,,,,,,,,,,,,,,,6,,70,0
359,note_on,,119,0,13,,,,,,,,,,,,,,,,7,,51,0
359,note_on,,119,0,10,,,,,,,,,,,,,,,,4,,70,0
359,note_on,,119,0,14,,,,,,,,,,,,,,,,8,,39,0
360,note_on,,1,0,12,,,,,,,,,,,,,,,,6,,68,48
360,note_on,,1,0,11,,,,,,,,,,,,,,,,5,,68,48
360,note_on,,1,0,14,,,,,,,,,,,,,,,,8,,41,48
360,note_on,,1,0,13,,,,,,,,,,,,,,,,7,,53,48
360,note_on,,1,0,10,,,,,,,,,,,,,,,,4,,70,48
419,note_on,,59,0,12,,,,,,,,,,,,,,,,6,,68,0
419,note_on,,59,0,11,,,,,,,,,,,,,,,,5,,68,0
420,note_on,,1,0,12,,,,,,,,,,,,,,,,6,,65,48
420,note_on,,1,0,11,,,,,,,,,,,,,,,,5,,65,48
479,note_on,,119,0,14,,,,,,,,,,,,,,,,8,,41,0
479,note_on,,119,0,13,,,,,,,,,,,,,,,,7,,53,0
480,note_on,,1,0,14,,,,,,,,,,,,,,,,8,,34,48
480,note_on,,1,0,13,,,,,,,,,,,,,,,,7,,46,48
539,note_on,,119,0,12,,,,,,,,,,,,,,,,6,,65,0
539,note_on,,119,0,11,,,,,,,,,,,,,,,,5,,65,0
539,note_on,,179,0,10,,,,,,,,,,,,,,,,4,,70,0
540,note_on,,1,0,12,,,,,,,,,,,,,,,,6,,62,48
540,note_on,,1,0,10,,,,,,,,,,,,,,,,4,,70,48
540,note_on,,1,0,11,,,,,,,,,,,,,,,,5,,62,48
599,note_on,,119,0,14,,,,,,,,,,,,,,,,8,,34,0
599,note_on,,119,0,13,,,,,,,,,,,,,,,,7,,46,0
599,note_on,,59,0,10,,,,,,,,,,,,,,,,4,,70,0
600,note_on,,1,0,14,,,,,,,,,,,,,,,,8,,38,48
600,note_on,,1,0,13,,,,,,,,,,,,,,,,7,,50,48
600,note_on,,1,0,10,,,,,,,,,,,,,,,,4,,70,48
659,note_on,,119,0,11,,,,,,,,,,,,,,,,5,,62,0
659,note_on,,119,0,12,,,,,,,,,,,,,,,,6,,62,0
660,note_on,,1,0,11,,,,,,,,,,,,,,,,5,,56,48
660,note_on,,1,0,12,,,,,,,,,,,,,,,,6,,56,48
719,note_on,,59,0,12,,,,,,,,,,,,,,,,6,,56,0
719,note_on,,59,0,11,,,,,,,,,,,,,,,,5,,56,0
719,note_on,,119,0,13,,,,,,,,,,,,,,,,7,,50,0
719,note_on,,119,0,14,,,,,,,,,,,,,,,,8,,38,0
719,note_on,,119,0,10,,,,,,,,,,,,,,,,4,,70,0
720,note_on,,1,0,14,,,,,,,,,,,,,,,,8,,39,48
720,note_on,,720,0,18,,,,,,,,,,,,,,,,13,,51,58
720,note_on,,720,0,16,,,,,,,,,,,,,,,,11,,67,58
720,note_on,,1,0,12,,,,,,,,,,,,,,,,6,,55,48
720,note_on,,1,0,11,,,,,,,,,,,,,,,,5,,55,48
720,note_on,,1,0,13,,,,,,,,,,,,,,,,7,,51,48
720,note_on,,720,0,17,,,,,,,,,,,,,,,,12,,58,58
720,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,51,48
720,note_on,,720,0,6,,,,,,,,,,,,,,,,1,,63,48
720,note_on,,720,0,15,,,,,,,,,,,,,,,,10,,70,58
720,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,67,48
720,note_on,,720,0,5,,,,,,,,,,,,,,,,0,,70,48
779,note_on,,59,0,11,,,,,,,,,,,,,,,,5,,55,0
779,note_on,,59,0,12,,,,,,,,,,,,,,,,6,,55,0
780,note_on,,1,0,12,,,,,,,,,,,,,,,,6,,63,48
780,note_on,,61,0,10,,,,,,,,,,,,,,,,4,,70,48
780,note_on,,1,0,11,,,,,,,,,,,,,,,,5,,63,48
839,note_on,,119,0,14,,,,,,,,,,,,,,,,8,,39,0
839,note_on,,119,0,13,,,,,,,,,,,,,,,,7,,51,0
839,note_on,,119,0,6,,,,,,,,,,,,,,,,1,,51,0
840,note_on,,1,0,14,,,,,,,,,,,,,,,,8,,43,48
840,note_on,,1,0,6,,,,,,,,,,,,,,,,1,,55,48
840,note_on,,1,0,13,,,,,,,,,,,,,,,,7,,55,48
899,note_on,,119,0,11,,,,,,,,,,,,,,,,5,,63,0
899,note_on,,119,0,12,,,,,,,,,,,,,,,,6,,63,0
899,note_on,,119,0,10,,,,,,,,,,,,,,,,4,,70,0
899,note_on,,179,0,15,,,,,,,,,,,,,,,,10,,70,0
899,note_on,,179,0,18,,,,,,,,,,,,,,,,13,,51,0
899,note_on,,179,0,17,,,,,,,,,,,,,,,,12,,58,0
899,note_on,,179,0,16,,,,,,,,,,,,,,,,11,,67,0
900,note_on,,1,0,10,,,,,,,,,,,,,,,,4,,75,48
900,note_on,,1,0,16,,,,,,,,,,,,,,,,11,,67,58
900,note_on,,1,0,11,,,,,,,,,,,,,,,,5,,67,48
900,note_on,,1,0,17,,,,,,,,,,,,,,,,12,,58,58
900,note_on,,1,0,15,,,,,,,,,,,,,,,,10,,70,58
900,note_on,,1,0,12,,,,,,,,,,,,,,,,6,,67,48
900,note_on,,1,0,18,,,,,,,,,,,,,,,,13,,51,58
959,note_on,,119,0,6,,,,,,,,,,,,,,,,1,,63,0
959,note_on,,119,0,14,,,,,,,,,,,,,,,,8,,43,0
959,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,55,0
959,note_on,,119,0,13,,,,,,,,,,,,,,,,7,,55,0
959,note_on,,59,0,18,,,,,,,,,,,,,,,,13,,51,0
959,note_on,,59,0,16,,,,,,,,,,,,,,,,11,,67,0
959,note_on,,59,0,17,,,,,,,,,,,,,,,,12,,58,0
959,note_on,,59,0,15,,,,,,,,,,,,,,,,10,,70,0
960,note_on,,1,0,6,,,,,,,,,,,,,,,,1,,51,48
960,note_on,,1,0,17,,,,,,,,,,,,,,,,12,,58,58
960,note_on,,1,0,18,,,,,,,,,,,,,,,,13,,51,58
960,note_on,,1,0,14,,,,,,,,,,,,,,,,8,,39,48
960,note_on,,1,0,16,,,,,,,,,,,,,,,,11,,67,58
960,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,58,48
960,note_on,,1,0,15,,,,,,,,,,,,,,,,10,,70,58
960,note_on,,1,0,13,,,,,,,,,,,,,,,,7,,51,48
1019,note_on,,119,0,11,,,,,,,,,,,,,,,,5,,67,0
1019,note_on,,119,0,10,,,,,,,,,,,,,,,,4,,75,0
1019,note_on,,119,0,12,,,,,,,,,,,,,,,,6,,67,0
1020,note_on,,1,0,12,,,,,,,,,,,,,,,,6,,70,48
1020,note_on,,1,0,11,,,,,,,,,,,,,,,,5,,70,48
1020,note_on,,1,0,10,,,,,,,,,,,,,,,,4,,79,48
1079,note_on,,119,0,16,,,,,,,,,,,,,,,,11,,67,0
1079,note_on,,119,0,6,,,,,,,,,,,,,,,,1,,51,0
1079,note_on,,119,0,13,,,,,,,,,,,,,,,,7,,51,0
1079,note_on,,119,0,17,,,,,,,,,,,,,,,,12,,58,0
1079,note_on,,119,0,18,,,,,,,,,,,,,,,,13,,51,0
1079,note_on,,59,0,11,,,,,,,,,,,,,,,,5,,70,0
1079,note_on,,59,0,10,,,,,,,,,,,,,,,,4,,79,0
1079,note_on,,119,0,14,,,,,,,,,,,,,,,,8,,39,0
1079,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,58,0
1079,note_on,,59,0,12,,,,,,,,,,,,,,,,6,,70,0
1079,note_on,,359,0,5,,,,,,,,,,,,,,,,0,,67,0
1079,note_on,,119,0,15,,,,,,,,,,,,,,,,10,,70,0
1080,note_on,,1,0,17,,,,,,,,,,,,,,,,12,,62,58
1080,note_on,,1,0,16,,,,,,,,,,,,,,,,11,,65,58
1080,note_on,,1,0,5,,,,,,,,,,,,,,,,0,,65,48
1080,note_on,,1,0,6,,,,,,,,,,,,,,,,1,,62,48
1080,note_on,,1,0,18,,,,,,,,,,,,,,,,13,,50,58
1080,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,50,48
1080,note_on,,1,0,15,,,,,,,,,,,,,,,,10,,70,58
1080,note_on,,1,0,14,,,,,,,,,,,,,,,,8,,38,48
1080,note_on,,1,0,13,,,,,,,,,,,,,,,,7,,50,48
1080,note_on,,1,0,11,,,,,,,,,,,,,,,,5,,68,48
1080,note_on,,1,0,10,,,,,,,,,,,,,,,,4,,80,48
1080,note_on,,1,0,12,,,,,,,,,,,,,,,,6,,68,48
1139,note_on,,59,0,11,,,,,,,,,,,,,,,,5,,68,0
1139,note_on,,59,0,10,,,,,,,,,,,,,,,,4,,80,0
1139,note_on,,59,0,12,,,,,,,,,,,,,,,,6,,68,0
1140,note_on,,1,0,10,,,,,,,,,,,,,,,,4,,77,48
1140,note_on,,1,0,11,,,,,,,,,,,,,,,,5,,65,48
1140,note_on,,1,0,12,,,,,,,,,,,,,,,,6,,65,48
1199,note_on,,119,0,13,,,,,,,,,,,,,,,,7,,50,0
1199,note_on,,119,0,17,,,,,,,,,,,,,,,,12,,62,0
1199,note_on,,119,0,15,,,,,,,,,,,,,,,,10,,70,0
1199,note_on,,119,0,16,,,,,,,,,,,,,,,,11,,65,0
1199,note_on,,119,0,18,,,,,,,,,,,,,,,,13,,50,0
1199,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,50,0
1199,note_on,,119,0,5,,,,,,,,,,,,,,,,0,,70,0
1199,note_on,,119,0,6,,,,,,,,,,,,,,,,1,,62,0
1199,note_on,,119,0,14,,,,,,,,,,,,,,,,8,,38,0
1200,note_on,,1,0,5,,,,,,,,,,,,,,,,0,,72,48
1200,note_on,,1,0,13,,,,,,,,,,,,,,,,7,,58,48
1200,note_on,,1,0,14,,,,,,,,,,,,,,,,8,,46,48
1200,note_on,,1,0,6,,,,,,,,,,,,,,,,1,,60,48
1200,note_on,,1,0,17,,,,,,,,,,,,,,,,12,,60,58
1200,note_on,,1,0,18,,,,,,,,,,,,,,,,13,,50,58
1200,note_on,,1,0,15,,,,,,,,,,,,,,,,10,,72,58
1200,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,58,48
1200,note_on,,1,0,16,,,,,,,,,,,,,,,,11,,65,58
1259,note_on,,119,0,11,,,,,,,,,,,,,,,,5,,65,0
1259,note_on,,119,0,12,,,,,,,,,,,,,,,,6,,65,0
1259,note_on,,119,0,10,,,,,,,,,,,,,,,,4,,77,0
1260,note_on,,1,0,11,,,,,,,,,,,,,,,,5,,62,48
1260,note_on,,1,0,12,,,,,,,,,,,,,,,,6,,62,48
1260,note_on,,1,0,10,,,,,,,,,,,,,,,,4,,74,48
1319,note_on,,119,0,16,,,,,,,,,,,,,,,,11,,65,0
1319,note_on,,119,0,6,,,,,,,,,,,,,,,,1,,60,0
1319,note_on,,119,0,15,,,,,,,,,,,,,,,,10,,72,0
1319,note_on,,119,0,18,,,,,,,,,,,,,,,,13,,50,0
1319,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,58,0
1319,note_on,,119,0,14,,,,,,,,,,,,,,,,8,,46,0
1319,note_on,,119,0,5,,,,,,,,,,,,,,,,0,,72,0
1319,note_on,,119,0,13,,,,,,,,,,,,,,,,7,,58,0
1319,note_on,,119,0,17,,,,,,,,,,,,,,,,12,,60,0
1320,note_on,,1,0,17,,,,,,,,,,,,,,,,12,,58,58
1320,note_on,,1,0,15,,,,,,,,,,,,,,,,10,,74,58
1320,note_on,,1,0,14,,,,,,,,,,,,,,,,8,,38,48
1320,note_on,,1,0,16,,,,,,,,,,,,,,,,11,,65,58
1320,note_on,,1,0,18,,,,,,,,,,,,,,,,13,,50,58
1320,note_on,,1,0,6,,,,,,,,,,,,,,,,1,,58,48
1320,note_on,,1,0,13,,,,,,,,,,,,,,,,7,,50,48
1320,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,50,48
1320,note_on,,1,0,5,,,,,,,,,,,,,,,,0,,74,48
1379,note_on,,119,0,11,,,,,,,,,,,,,,,,5,,62,0
1379,note_on,,119,0,10,,,,,,,,,,,,,,,,4,,74,0
1379,note_on,,119,0,12,,,,,,,,,,,,,,,,6,,62,0
1380,note_on,,1,0,10,,,,,,,,,,,,,,,,4,,70,48
1380,note_on,,1,0,12,,,,,,,,,,,,,,,,6,,56,48
1380,note_on,,1,0,11,,,,,,,,,,,,,,,,5,,56,48
1439,note_on,,119,0,17,,,,,,,,,,,,,,,,12,,58,0
1439,note_on,,119,0,6,,,,,,,,,,,,,,,,1,,58,0
1439,note_on,,59,0,10,,,,,,,,,,,,,,,,4,,70,0
1439,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,50,0
1439,note_on,,119,0,14,,,,,,,,,,,,,,,,8,,38,0
1439,note_on,,119,0,18,,,,,,,,,,,,,,,,13,,50,0
1439,note_on,,119,0,15,,,,,,,,,,,,,,,,10,,74,0
1439,note_on,,119,0,5,,,,,,,,,,,,,,,,0,,65,0
1439,note_on,,119,0,13,,,,,,,,,,,,,,,,7,,50,0
1439,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,74,0
1439,note_on,,59,0,12,,,,,,,,,,,,,,,,6,,56,0
1439,note_on,,119,0,16,,,,,,,,,,,,,,,,11,,65,0
1439,note_on,,59,0,11,,,,,,,,,,,,,,,,5,,56,0
1440,note_on,,1,0,18,,,,,,,,,,,,,,,,13,,48,58
1440,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,48,48
1440,note_on,,1,0,14,,,,,,,,,,,,,,,,8,,36,48
1440,note_on,,1,0,15,,,,,,,,,,,,,,,,10,,75,58
1440,note_on,,1,0,11,,,,,,,,,,,,,,,,5,,55,48
1440,note_on,,1,0,17,,,,,,,,,,,,,,,,12,,58,58
1440,note_on,,1,0,6,,,,,,,,,,,,,,,,1,,58,48
1440,note_on,,1,0,13,,,,,,,,,,,,,,,,7,,48,48
1440,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,67,48
1440,note_on,,1,0,5,,,,,,,,,,,,,,,,0,,75,48
1440,note_on,,1,0,10,,,,,,,,,,,,,,,,4,,75,48
1440,note_on,,1,0,16,,,,,,,,,,,,,,,,11,,67,58
1440,note_on,,1,0,12,,,,,,,,,,,,,,,,6,,55,48
1499,note_on,,59,0,11,,,,,,,,,,,,,,,,5,,55,0
1499,note_on,,59,0,12,,,,,,,,,,,,,,,,6,,55,0
1500,note_on,,1,0,11,,,,,,,,,,,,,,,,5,,63,48
1500,note_on,,1,0,12,,,,,,,,,,,,,,,,6,,63,48
1559,note_on,,119,0,13,,,,,,,,,,,,,,,,7,,48,0
1559,note_on,,119,0,14,,,,,,,,,,,,,,,,8,,36,0
1559,note_on,,119,0,6,,,,,,,,,,,,,,,,1,,48,0
1560,note_on,,1,0,14,,,,,,,,,,,,,,,,8,,48,48
1560,note_on,,1,0,13,,,,,,,,,,,,,,,,7,,60,48
1560,note_on,,1,0,6,,,,,,,,,,,,,,,,1,,60,48
1619,note_on,,119,0,11,,,,,,,,,,,,,,,,5,,63,0
1619,note_on,,119,0,12,,,,,,,,,,,,,,,,6,,63,0
1620,note_on,,1,0,11,,,,,,,,,,,,,,,,5,,67,48
1620,note_on,,1,0,12,,,,,,,,,,,,,,,,6,,60,48
1679,note_on,,119,0,6,,,,,,,,,,,,,,,,1,,58,0
1679,note_on,,239,0,15,,,,,,,,,,,,,,,,10,,75,0
1679,note_on,,59,0,11,,,,,,,,,,,,,,,,5,,67,0
1679,note_on,,59,0,12,,,,,,,,,,,,,,,,6,,60,0
1679,note_on,,239,0,16,,,,,,,,,,,,,,,,11,,67,0
1679,note_on,,239,0,10,,,,,,,,,,,,,,,,4,,75,0
1679,note_on,,119,0,14,,,,,,,,,,,,,,,,8,,48,0
1679,note_on,,239,0,5,,,,,,,,,,,,,,,,0,,67,0
1679,note_on,,239,0,17,,,,,,,,,,,,,,,,12,,58,0
1679,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,60,0
1679,note_on,,119,0,13,,,,,,,,,,,,,,,,7,,60,0
1679,note_on,,239,0,18,,,,,,,,,,,,,,,,13,,48,0
1680,note_on,,1,0,5,,,,,,,,,,,,,,,,0,,65,48
1680,note_on,,1,0,12,,,,,,,,,,,,,,,,6,,65,48
1680,note_on,,1,0,6,,,,,,,,,,,,,,,,1,,53,48
1680,note_on,,1,0,15,,,,,,,,,,,,,,,,10,,75,58
1680,note_on,,1,0,18,,,,,,,,,,,,,,,,13,,53,58
1680,note_on,,1,0,13,,,,,,,,,,,,,,,,7,,53,48
1680,note_on,,1,0,16,,,,,,,,,,,,,,,,11,,65,58
1680,note_on,,1,0,11,,,,,,,,,,,,,,,,5,,69,48
1680,note_on,,1,0,17,,,,,,,,,,,,,,,,12,,57,58
1680,note_on,,1,0,10,,,,,,,,,,,,,,,,4,,75,48
1680,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,57,48
1680,note_on,,1,0,14,,,,,,,,,,,,,,,,8,,41,48
1739,note_on,,59,0,11,,,,,,,,,,,,,,,,5,,69,0
1739,note_on,,59,0,6,,,,,,,,,,,,,,,,1,,57,0
1739,note_on,,59,0,17,,,,,,,,,,,,,,,,12,,57,0
1739,note_on,,59,0,12,,,,,,,,,,,,,,,,6,,65,0
1740,note_on,,1,0,11,,,,,,,,,,,,,,,,5,,72,48
1740,note_on,,1,0,12,,,,,,,,,,,,,,,,6,,57,48
1740,note_on,,1,0,6,,,,,,,,,,,,,,,,1,,60,48
1740,note_on,,1,0,17,,,,,,,,,,,,,,,,12,,60,58
1799,note_on,,59,0,12,,,,,,,,,,,,,,,,6,,57,0
1799,note_on,,119,0,10,,,,,,,,,,,,,,,,4,,75,0
1799,note_on,,119,0,16,,,,,,,,,,,,,,,,11,,65,0
1799,note_on,,119,0,14,,,,,,,,,,,,,,,,8,,41,0
1799,note_on,,119,0,13,,,,,,,,,,,,,,,,7,,53,0
1799,note_on,,59,0,11,,,,,,,,,,,,,,,,5,,72,0
1799,note_on,,119,0,18,,,,,,,,,,,,,,,,13,,53,0
